Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,23,TOT,NBA,PF,15,0,164,4.2,10.3,0.404,0,0.2,0,4.2,10.1,0.413,3.5,5.3,0.667,2.6,7.2,9.9,0.7,0.9,1.1,2.4,6.1,11.9
1990-91,23,ATL,NBA,PF,4,0,20,3.6,5.4,0.667,0,0,NA,3.6,5.4,0.667,1.8,1.8,1,1.8,9,10.8,0,0,0,3.6,5.4,9
1990-91,23,ORL,NBA,PF,8,0,136,4,10.9,0.366,0,0,NA,4,10.9,0.366,3.4,5.6,0.619,2.6,7.1,9.8,0.8,0.8,1.3,2.4,6.1,11.4
1990-91,23,DAL,NBA,PF,3,0,8,9,13.5,0.667,0,4.5,0,9,9,1,9,9,1,4.5,4.5,9,0,4.5,0,0,9,27
1992-93,25,ORL,NBA,PF,4,0,10,14.4,18,0.8,0,0,NA,14.4,18,0.8,0,7.2,0,3.6,3.6,7.2,0,0,0,0,0,28.8
Career,NA,,NBA,,19,0,174,4.8,10.8,0.442,0,0.2,0,4.8,10.6,0.451,3.3,5.4,0.615,2.7,7,9.7,0.6,0.8,1,2.3,5.8,12.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ORL,NBA,,12,0,146,4.7,11.3,0.413,0,0,NA,4.7,11.3,0.413,3.2,5.7,0.565,2.7,6.9,9.6,0.7,0.7,1.2,2.2,5.7,12.6
1 season,NA,ATL,NBA,,4,0,20,3.6,5.4,0.667,0,0,NA,3.6,5.4,0.667,1.8,1.8,1,1.8,9,10.8,0,0,0,3.6,5.4,9
1 season,NA,DAL,NBA,,3,0,8,9,13.5,0.667,0,4.5,0,9,9,1,9,9,1,4.5,4.5,9,0,4.5,0,0,9,27
