Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1970-71,22,KEN,ABA,NA,11,NA,70,19,43,0.442,0,0,NA,19,43,0.442,0.442,5,10,0.5,9,17,26,5,7,13,43
Career,NA,,ABA,NA,11,NA,70,19,43,0.442,0,0,NA,19,43,0.442,0.442,5,10,0.5,9,17,26,5,7,13,43
