Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2013-14,22,POR,NBA,SG,38,0,476,7.9,18.9,0.416,3.2,8.5,0.375,4.7,10.4,0.449,2.4,3.6,0.676,0.7,4.4,5.1,2.9,1.5,0.2,3.7,5.6,21.4,NA,95,109
2014-15,23,POR,NBA,SG,62,3,973,8.3,19.1,0.436,2.9,7.3,0.396,5.4,11.8,0.46,2.7,3.8,0.699,0.7,4,4.8,3.4,2.3,0.4,2.5,4.2,22.2,NA,103,105
2015-16,24,POR,NBA,SG,80,80,2780,11.5,25.7,0.448,3.5,8.5,0.417,8,17.3,0.463,3.4,4.1,0.827,0.8,3.8,4.7,6.1,1.7,0.4,3.5,3.4,30,NA,108,110
2016-17,25,POR,NBA,SG,80,80,2796,12.3,25.6,0.48,3.3,7.8,0.421,9,17.8,0.506,4.8,5.2,0.912,1.1,4.1,5.1,5.1,1.3,0.7,3.1,3.6,32.6,NA,114,113
2017-18,26,POR,NBA,SG,81,81,2923,11.4,25.6,0.443,3.2,8.1,0.397,8.1,17.5,0.465,3.6,4.3,0.836,0.9,4.6,5.5,4.6,1.3,0.6,2.6,2.9,29.5,NA,108,109
2018-19,27,POR,NBA,SG,70,70,2375,11.6,25.3,0.459,3.4,9.1,0.375,8.2,16.3,0.506,3.2,3.9,0.828,1.3,4.5,5.8,4.2,1.1,0.6,2.2,3.5,29.9,NA,113,113
2019-20,28,POR,NBA,SG,62,62,2229,11.7,25.9,0.453,3.7,9.8,0.38,8,16.1,0.497,2.6,3.5,0.75,0.9,4.6,5.4,5.7,1,0.8,2.5,3.4,29.8,NA,111,117
Career,NA,,NBA,,473,376,14552,11.4,25,0.455,3.4,8.5,0.397,8,16.5,0.484,3.5,4.2,0.827,1,4.3,5.2,5,1.4,0.6,2.8,3.5,29.6,NA,110,112
