,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,22,POR,NBA,SG,38,476,.416,17.3,.551,.129,.140,.096,.185,.449,.449,.435,.520,.588,.333,.375,.364,.011,2,.900,.238,.579,1,0
2014-15,23,POR,NBA,SG,62,973,.436,15.3,.619,.214,.118,.115,.173,.381,.460,.551,.465,.429,.365,.396,.288,.016,5,.855,.338,.404,0,0
2015-16,24,POR,NBA,SG,80,2780,.448,14.7,.670,.174,.149,.147,.201,.330,.463,.522,.408,.476,.443,.417,.203,.008,10,.721,.214,.436,0,0
2016-17,25,POR,NBA,SG,80,2796,.480,15.1,.695,.178,.148,.146,.222,.305,.506,.588,.488,.507,.453,.420,.260,.009,11,.741,.155,.412,6,0
2017-18,26,POR,NBA,SG,81,2923,.443,14.4,.684,.183,.153,.169,.178,.316,.465,.547,.400,.469,.433,.397,.218,.007,11,.624,.124,.356,0,0
2018-19,27,POR,NBA,SG,70,2375,.459,15.3,.642,.183,.150,.151,.158,.358,.506,.561,.441,.516,.495,.375,.356,.011,14,.731,.090,.500,1,0
2019-20,28,POR,NBA,SG,62,2229,.453,15.5,.622,.172,.161,.145,.144,.378,.497,.598,.379,.494,.511,.380,.200,.004,3,.661,.148,.559,0,0
Career,,,NBA,,473,14552,.455,15.0,.660,.179,.150,.149,.182,.340,.484,.559,.427,.490,.453,.397,.251,.008,56,.710,.160,.450,8,0
