Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,23,MMF,ABA,PG,28,NA,531,50,146,0.342,0,2,0,50,144,0.347,0.342,36,60,0.6,12,34,46,80,55,47,136
Career,NA,,ABA,,28,NA,531,50,146,0.342,0,2,0,50,144,0.347,0.342,36,60,0.6,12,34,46,80,55,47,136
