Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,20,IND,NBA,SG,61,19,1265,179,395,0.453,41,138,0.297,138,257,0.537,0.505,77,101,0.762,37,187,224,65,62,26,70,127,476
2011-12,21,IND,NBA,SG,66,66,1958,281,639,0.44,90,234,0.385,191,405,0.472,0.51,146,182,0.802,56,314,370,158,108,38,117,191,798
2012-13,22,IND,NBA,SF,79,79,2972,493,1176,0.419,170,469,0.362,323,707,0.457,0.491,221,274,0.807,88,515,603,327,143,51,233,227,1377
2013-14,23,IND,NBA,SF,80,80,2898,577,1362,0.424,182,500,0.364,395,862,0.458,0.49,401,464,0.864,64,478,542,283,151,22,224,198,1737
2014-15,24,IND,NBA,SF,6,0,91,18,49,0.367,9,22,0.409,9,27,0.333,0.459,8,11,0.727,4,18,22,6,5,1,12,11,53
2015-16,25,IND,NBA,SF,81,81,2819,605,1449,0.418,210,566,0.371,395,883,0.447,0.49,454,528,0.86,79,484,563,329,152,29,265,230,1874
2016-17,26,IND,NBA,SF,75,75,2689,622,1348,0.461,195,496,0.393,427,852,0.501,0.534,336,374,0.898,58,434,492,251,119,27,220,206,1775
2017-18,27,OKC,NBA,SF,79,79,2891,576,1340,0.43,244,609,0.401,332,731,0.454,0.521,338,411,0.822,72,375,447,263,161,39,212,233,1734
2018-19,28,OKC,NBA,SF,77,77,2841,707,1614,0.438,292,757,0.386,415,857,0.484,0.529,453,540,0.839,105,523,628,318,170,34,205,214,2159
2019-20,29,LAC,NBA,SF,42,42,1222,291,674,0.432,133,333,0.399,158,341,0.463,0.53,165,187,0.882,22,219,241,162,56,20,113,101,880
Career,NA,,NBA,,646,598,21646,4349,10046,0.433,1566,4124,0.38,2783,5922,0.47,0.511,2599,3072,0.846,585,3547,4132,2162,1127,287,1671,1738,12863
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,IND,NBA,,448,400,14692,2775,6418,0.432,897,2425,0.37,1878,3993,0.47,0.502,1643,1934,0.85,386,2430,2816,1419,740,194,1141,1190,8090
2 seasons,NA,OKC,NBA,,156,156,5732,1283,2954,0.434,536,1366,0.392,747,1588,0.47,0.525,791,951,0.832,177,898,1075,581,331,73,417,447,3893
1 season,NA,LAC,NBA,,42,42,1222,291,674,0.432,133,333,0.399,158,341,0.463,0.53,165,187,0.882,22,219,241,162,56,20,113,101,880
