,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,20,IND,NBA,35:59,9,15,5,6,6,10,7,8,4,9,10,4,5,4,4,5,23,22.0
2011-12,21,IND,NBA,44:12,11,20,7,11,9,15,13,15,4,13,16,6,5,2,6,6,30,32.6
2012-13,22,IND,NBA,47:55,14,27,9,13,13,22,9,12,4,16,17,12,6,4,7,6,37,30.9
2013-14,23,IND,NBA,48:50,16,30,7,15,10,19,15,16,3,12,14,10,6,3,7,5,43,33.3
2014-15,24,IND,NBA,17:46,5,12,3,6,2,6,5,6,3,4,6,2,2,1,3,5,13,7.6
2015-16,25,IND,NBA,42:13,15,29,8,13,12,21,14,17,3,13,14,10,7,2,7,6,48,37.8
2016-17,26,IND,NBA,48:01,16,33,6,16,11,18,16,17,4,11,13,9,5,3,6,6,43,34.3
2017-18,27,OKC,NBA,45:00,19,26,8,14,14,18,12,15,4,12,13,10,6,3,6,6,43,38.0
2018-19,28,OKC,NBA,50:26,17,31,10,17,13,19,17,20,5,13,15,10,6,3,5,6,47,43.4
2019-20,29,LAC,NBA,40:27,17,31,7,16,11,16,11,11,2,12,12,10,6,3,7,6,46,32.9
Career,,,,50:26,19,33,10,17,14,22,17,20,5,16,17,12,7,4,7,6,48,43.4
7 Seasons,,IND,NBA,48:50,16,33,9,16,13,22,16,17,4,16,17,12,7,4,7,6,48,37.8
2 Seasons,,OKC,NBA,50:26,19,31,10,17,14,19,17,20,5,13,15,10,6,3,6,6,47,43.4
1 Season,,LAC,NBA,40:27,17,31,7,16,11,16,11,11,2,12,12,10,6,3,7,6,46,32.9
