,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,20,IND,NBA,SG,61,1265,,63%,37%,1%,,+0.2,+2.4,30,25,66,8,43,7,144,9,29
2011-12,21,IND,NBA,SG,66,1958,,90%,10%,,,+6.0,+7.3,55,29,108,20,74,16,354,13,52
2012-13,22,IND,NBA,SF,79,2972,,2%,98%,,,+7.0,+8.7,130,58,91,27,102,8,736,26,77
2013-14,23,IND,NBA,SF,80,2898,,11%,89%,,,+6.4,+6.3,128,52,61,31,162,26,630,36,67
2014-15,24,IND,NBA,SF,6,91,,,99%,1%,,+8.1,+8.2,5,3,2,3,4,0,13,0,0
2015-16,25,IND,NBA,SF,81,2819,,,61%,39%,1%,+3.1,+4.4,131,90,78,30,182,22,730,36,77
2016-17,26,IND,NBA,SF,75,2689,,,86%,14%,,+2.8,+9.2,113,63,77,25,133,11,586,34,54
2017-18,27,OKC,NBA,SF,79,2891,,19%,81%,,,+3.3,0.0,118,54,81,28,164,19,626,41,64
2018-19,28,OKC,NBA,SF,77,2841,,,91%,9%,,+7.6,+15.9,102,65,61,27,208,30,760,56,77
2019-20,29,LAC,NBA,SF,42,1222,,1%,46%,54%,,+7.8,+2.1,63,29,46,18,70,11,390,15,34
Career,,,NBA,,646,21646,,16%,73%,11%,,+5.0,+6.8,875,468,671,217,1142,150,4969,266,531
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,IND,NBA,,448,14692,,20%,70%,10%,,+4.7,+6.8,592,320,483,144,700,90,3193,154,356
2 seasons,,OKC,NBA,,156,5732,,10%,86%,5%,,+5.4,+7.9,220,119,142,55,372,49,1386,97,141
1 season,,LAC,NBA,,42,1222,,1%,46%,54%,,+7.8,+2.1,63,29,46,18,70,11,390,15,34
