,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,20,IND,NBA,SG,5,133,.303,12.9,.606,.394,.091,.030,.091,.394,.350,.308,.333,1.000,.333,.231,.286,.091,3,1.000,.462,.333,0,0
2011-12,21,IND,NBA,SG,11,371,.389,14.1,.568,.368,.042,.053,.105,.432,.481,.571,.500,.200,.300,.268,.269,.095,9,.909,.390,.313,0,0
2012-13,22,IND,NBA,SF,19,780,.430,15.5,.625,.289,.054,.090,.191,.375,.491,.663,.467,.360,.302,.327,.341,.079,19,.853,.144,.400,4,0
2013-14,23,IND,NBA,SF,19,781,.438,16.5,.590,.197,.063,.149,.181,.410,.462,.774,.350,.298,.298,.403,.360,.051,16,.788,.264,.441,0,0
2015-16,25,IND,NBA,SF,7,275,.455,15.0,.650,.179,.163,.098,.211,.350,.475,.545,.350,.583,.462,.419,.263,.057,6,.778,.233,.600,0,0
2016-17,26,IND,NBA,SF,4,172,.386,18.2,.523,.148,.034,.136,.205,.477,.348,.385,.333,.250,.389,.429,.313,.045,4,.611,.143,.667,0,0
2017-18,27,OKC,NBA,SF,6,251,.408,16.7,.567,.183,.125,.100,.158,.433,.441,.636,.200,.583,.316,.365,.233,.033,4,.368,.077,.250,2,0
2018-19,28,OKC,NBA,SF,5,204,.436,16.0,.535,.208,.099,.149,.079,.465,.537,.667,.100,.600,.625,.319,.414,.030,2,.867,.277,.538,0,0
Career,,,NBA,,76,2967,.423,15.9,.591,.233,.078,.112,.168,.409,.465,.634,.322,.395,.345,.361,.325,.059,63,.753,.221,.442,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,IND,NBA,,65,2512,.423,15.8,.600,.242,.070,.110,.179,.400,.462,.631,.385,.343,.335,.366,.326,.066,57,.794,.234,.437,4,0
2 seasons,,OKC,NBA,,11,455,.421,16.4,.552,.195,.113,.122,.122,.448,.484,.651,.160,.593,.407,.343,.322,.032,6,.588,.172,.471,2,0
