,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,21,SAC,NBA,C,1,2,,,,,100%,-133.3,-127.6,0,0,2,0,0,0,0,0,0
2011-12,22,SAC,NBA,C,18,109,,,,,100%,+3.3,+9.6,2,2,9,0,4,0,0,0,7
2014-15,25,MIA,NBA,C,48,1142,,,,,100%,-2.4,+0.4,15,13,69,16,66,3,14,22,30
2015-16,26,MIA,NBA,C,73,2125,,,,,100%,+2.3,+0.5,22,43,96,30,145,3,64,43,41
2016-17,27,MIA,NBA,C,77,2513,,,,,100%,+1.9,+1.9,32,50,102,33,166,12,128,50,63
2017-18,28,MIA,NBA,C,54,1364,,,,,100%,-2.3,-5.0,26,29,64,19,98,1,130,34,53
2018-19,29,MIA,NBA,C,72,1674,,,,,100%,+1.4,+2.6,24,17,99,27,110,5,131,45,50
2019-20,30,POR,NBA,C,61,1911,,,,,100%,+2.1,+8.8,33,36,104,26,108,9,180,40,36
Career,,,NBA,,404,10840,,,,,100%,+0.9,+2.0,154,190,545,151,697,33,647,234,280
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIA,NBA,,324,8818,,,,,100%,+0.7,+0.5,119,152,430,125,585,24,467,194,237
1 season,,POR,NBA,,61,1911,,,,,100%,+2.1,+8.8,33,36,104,26,108,9,180,40,36
2 seasons,,SAC,NBA,,19,111,,,,,100%,+0.8,+7.2,2,2,11,0,4,0,0,0,7
