,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,26,MIA,NBA,C,10,291,.681,3.9,1.000,.623,.275,.087,.014,.000,.681,.814,.632,.000,.000,,.660,.275,19,,,,0,0
2017-18,28,MIA,NBA,C,5,77,.450,2.9,1.000,.700,.150,.150,.000,.000,.450,.500,.333,.333,,,.889,.300,4,,,,0,0
Career,,,NBA,,15,368,.629,3.7,1.000,.640,.247,.101,.011,.000,.629,.737,.591,.111,.000,,.696,.281,23,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIA,NBA,,15,368,.629,3.7,1.000,.640,.247,.101,.011,.000,.629,.737,.591,.111,.000,,.696,.281,23,,,,0,0
