,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,NOH,NBA,PF,71,930,,,2%,96%,2%,-4.6,-5.5,17,15,67,9,41,0,135,10,27
2004-05,24,NOH,NBA,SF,30,552,,2%,40%,59%,,-20.9,-14.6,17,8,37,10,28,0,49,10,14
2005-06,25,NOK,NBA,PF,74,2526,,,,90%,10%,-3.7,-1.6,41,30,125,20,98,14,205,31,63
2006-07,26,NOK,NBA,PF,52,1900,,,,89%,11%,+0.5,+4.3,28,30,80,11,85,5,270,17,50
2007-08,27,NOH,NBA,PF,76,2870,,,,96%,4%,+7.8,+6.5,40,50,107,39,162,5,437,35,76
2008-09,28,NOH,NBA,PF,76,2982,,,,87%,13%,+4.0,+8.7,50,70,108,27,173,6,436,37,53
2009-10,29,NOH,NBA,PF,81,2949,,,,92%,8%,-3.4,-1.6,66,51,130,29,142,2,562,37,71
2010-11,30,NOH,NBA,PF,70,2451,,,,91%,9%,+2.6,+4.8,50,39,105,26,146,7,383,27,69
2011-12,31,IND,NBA,PF,66,1925,,,,97%,3%,+5.4,+5.4,31,30,66,18,75,6,326,13,34
2012-13,32,IND,NBA,PF,73,2435,,,,97%,3%,+8.3,+9.1,65,54,55,24,127,7,502,26,62
2013-14,33,IND,NBA,PF,80,2472,,,,96%,4%,+8.1,+9.0,65,24,70,34,96,5,518,19,49
2014-15,34,IND,NBA,PF,66,1895,,,,95%,5%,-1.0,-2.1,61,23,75,24,46,4,510,11,25
2015-16,35,SAS,NBA,PF,78,1404,,,1%,50%,49%,+11.8,+0.5,30,14,74,13,40,3,326,16,27
2016-17,36,GSW,NBA,C,68,854,,,,7%,94%,+7.7,-5.1,39,18,57,15,25,3,332,4,8
2017-18,37,GSW,NBA,C,73,999,,,,2%,98%,+2.0,-5.6,47,13,66,14,45,0,307,11,11
Career,,,NBA,,1034,29144,,,1%,85%,15%,+2.8,+2.9,647,469,1222,313,1329,67,5298,304,639
,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,"NOH,NOK",NBA,,530,17160,,,1%,90%,8%,+0.4,+2.5,309,293,759,171,875,39,2477,204,423
4 seasons,,IND,NBA,,285,8727,,,,96%,4%,+5.6,+5.8,222,131,266,100,344,22,1856,69,170
2 seasons,,GSW,NBA,,141,1853,,,,4%,96%,+4.7,-5.3,86,31,123,29,70,3,639,15,19
1 season,,SAS,NBA,,78,1404,,,1%,50%,49%,+11.8,+0.5,30,14,74,13,40,3,326,16,27
