,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,23,NOH,NBA,27:00,4,6,0,0,4,6,3,4,2,6,7,3,1,2,3,4,10,10.6
2007-08,27,NOH,NBA,46:24,16,25,1,1,16,25,7,8,4,11,14,5,2,5,4,4,38,38.1
2008-09,28,NOH,NBA,40:36,9,20,0,0,9,20,8,8,3,9,10,2,2,2,4,6,24,18.5
2011-12,31,IND,NBA,47:21,11,23,0,0,11,23,8,10,3,11,12,4,2,2,5,5,26,17.9
2012-13,32,IND,NBA,41:57,11,21,0,2,11,21,9,10,5,9,14,4,3,4,6,5,26,15.5
2013-14,33,IND,NBA,43:51,13,26,1,2,13,24,5,8,3,12,13,8,3,6,6,6,29,22.1
2015-16,35,SAS,NBA,25:22,4,10,1,3,4,9,2,3,4,5,7,2,3,1,2,5,11,14.8
2016-17,36,GSW,NBA,17:52,5,6,1,1,5,6,2,2,3,4,7,7,2,2,2,4,12,14.4
2017-18,37,GSW,NBA,18:14,4,7,1,1,4,7,4,4,2,6,7,5,2,3,2,3,10,11.2
Career,,,,47:21,16,26,1,3,16,25,9,10,5,12,14,8,3,6,6,6,38,38.1
3 Seasons,,IND,NBA,47:21,13,26,1,2,13,24,9,10,5,12,14,8,3,6,6,6,29,22.1
2 Seasons,,GSW,NBA,18:14,5,7,1,1,5,7,4,4,3,6,7,7,2,3,2,4,12,14.4
3 Seasons,,NOH,NBA,46:24,16,25,1,1,16,25,8,8,4,11,14,5,2,5,4,6,38,38.1
1 Season,,SAS,NBA,25:22,4,10,1,3,4,9,2,3,4,5,7,2,3,1,2,5,11,14.8
