,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,TOT,NBA,PG,29,150,87%,13%,,,,-1.4,-0.8,6,0,9,0,0,0,85,0,1
2000-01,23,ATL,NBA,PG,5,34,100%,,,,,-22.4,-16.7,3,0,1,0,0,0,11,0,1
2000-01,23,PHI,NBA,PG,24,116,83%,17%,,,,+4.8,+0.1,3,0,8,0,0,0,74,0,0
2002-03,25,DET,NBA,PG,9,37,82%,18%,,,,+4.3,+0.1,1,1,0,0,0,0,16,0,0
Career,,,NBA,,38,187,86%,14%,,,,-0.3,-0.6,7,1,9,0,0,0,101,0,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,24,116,83%,17%,,,,+4.8,+0.1,3,0,8,0,0,0,74,0,0
1 season,,DET,NBA,,9,37,82%,18%,,,,+4.3,+0.1,1,1,0,0,0,0,16,0,0
1 season,,ATL,NBA,,5,34,100%,,,,,-22.4,-16.7,3,0,1,0,0,0,11,0,1
