Season,Team,Lg,Salary
2000-01,Philadelphia 76ers,NBA,"$316,969"
2002-03,Detroit Pistons,NBA,"$587,435"
2003-04,Golden State Warriors,NBA,"$663,679"
Career,(may be incomplete),,"$1,568,083"
