Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,STL,NBA,PG,5,NA,24,6,15,0.4,2,2,1,3,3,3,14
Career,NA,,NBA,,5,NA,24,6,15,0.4,2,2,1,3,3,3,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,STL,NBA,,5,NA,24,6,15,0.4,2,2,1,3,3,3,14
