Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1962-63,22,STL,NBA,PG,42,NA,10.4,1.6,4.1,0.379,0.5,0.9,0.564,0.9,2,1,3.7
1963-64,23,TOT,NBA,PG,48,NA,13.8,2,4.8,0.41,0.9,1.4,0.677,1.3,1.6,1,4.8
1963-64,23,STL,NBA,PG,2,NA,3,0.5,1.5,0.333,0,0.5,0,0.5,0,0,1
1963-64,23,NYK,NBA,PG,4,NA,12.5,1.3,4.8,0.263,1.5,2,0.75,1.5,1.3,0,4
1963-64,23,DET,NBA,PG,42,NA,14.4,2.1,4.9,0.425,0.9,1.3,0.679,1.3,1.8,1.1,5.1
1964-65,24,DET,NBA,PG,4,NA,6.5,1,2.8,0.364,1.5,1.8,0.857,1,1.3,1,3.5
Career,NA,,NBA,,94,NA,11.9,1.7,4.4,0.396,0.8,1.2,0.649,1.1,1.8,1,4.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DET,NBA,,46,NA,13.7,2,4.7,0.422,1,1.4,0.698,1.3,1.7,1.1,5
2 seasons,NA,STL,NBA,,44,NA,10,1.5,4,0.379,0.5,0.9,0.55,0.9,1.9,1,3.5
1 season,NA,NYK,NBA,,4,NA,12.5,1.3,4.8,0.263,1.5,2,0.75,1.5,1.3,0,4
