,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1962-63,22,STL,NBA,,5,,3,4,,,,11
1963-64,23,TOT,NBA,,8,,6,7,,,,19
1963-64,23,STL,NBA,,1,,0,1,,,,2
1963-64,23,NYK,NBA,,2,,6,7,,,0,10
1963-64,23,DET,NBA,,8,,5,6,,,,19
1964-65,24,DET,NBA,,2,,3,4,,,,7
Career,,,,,8,,6,7,,,,19
2 Seasons,,DET,NBA,,8,,5,6,,,,19
2 Seasons,,STL,NBA,,5,,3,4,,,,11
1 Season,,NYK,NBA,,2,,6,7,,,0,10
