,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1972-73,24,DET,NBA,,11,,,,,,5,8,,,,,,,,,22,
1973-74,25,DET,NBA,,11,,,,,,4,5,,,,,,,,,24,
1974-75,26,DET,NBA,,9,,,,,,5,7,,,,,,,,,18,
1975-76,27,DET,NBA,,10,,,,,,5,6,,,,,,,,,24,
1976-77,28,DET,NBA,,15,,,,,,8,9,,,,,,,,,33,
1977-78,29,DET,NBA,,12,,,,,,6,7,,,,,,,,,25,
1978-79,30,TOT,NBA,,17,,,,,,15,16,,,,,,,,,34,
1978-79,30,DET,NBA,,9,,,,,,4,4,,,,,,,,,22,
1978-79,30,BOS,NBA,,17,,,,,,15,16,,,,,,,,,34,
1979-80,31,BOS,NBA,,11,,5,,,,8,9,,,,,,,,,27,
1980-81,32,BOS,NBA,,9,,4,,,,7,8,,,,,,,,,23,
1981-82,33,BOS,NBA,,7,,3,,,,4,4,,,,,,,,,15,
Career,,,,,17,,,,,,15,16,,,,,,,,,34,
7 Seasons,,DET,NBA,,15,,,,,,8,9,,,,,,,,,33,
4 Seasons,,BOS,NBA,,17,,,,,,15,16,,,,,,,,,34,
