Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,25,DET,NBA,SG,5,NA,18.8,1.6,3.4,0.471,NA,NA,NA,1.6,3.4,0.471,0.471,0.8,1.2,0.667,0.8,2.2,3,1.4,0.4,0.4,NA,2,4
1974-75,26,DET,NBA,SG,3,NA,27.3,2,3.7,0.545,NA,NA,NA,2,3.7,0.545,0.545,0,0,NA,0.7,3.7,4.3,3.3,0.3,0,NA,2.7,4
1975-76,27,DET,NBA,SG,9,NA,30.7,3.7,9,0.407,NA,NA,NA,3.7,9,0.407,0.407,1.3,1.7,0.8,0.7,3.3,4,4.4,1.2,0.6,NA,3.7,8.7
1976-77,28,DET,NBA,SG,3,NA,33.7,6,14.7,0.409,NA,NA,NA,6,14.7,0.409,0.409,1.7,3,0.556,2.7,3.7,6.3,4,2.3,0,NA,3.7,13.7
1979-80,31,BOS,NBA,SG,9,NA,31,3.8,8.8,0.43,0.2,1.4,0.154,3.6,7.3,0.485,0.443,1.3,1.7,0.8,1,1.8,2.8,2.3,1.6,0.7,1.4,3.9,9.1
1980-81,32,BOS,NBA,SG,17,NA,29.8,3.9,8.6,0.452,0.4,1.5,0.28,3.5,7.1,0.488,0.476,0.9,1.5,0.6,0.8,1.9,2.6,2.7,0.8,0.1,1.1,2.8,9.1
1981-82,33,BOS,NBA,SG,12,NA,11.5,1.7,3.5,0.476,0.2,0.6,0.286,1.5,2.9,0.514,0.5,0.4,0.6,0.714,0.5,0.8,1.3,1.3,0.3,0.1,0.3,1.3,3.9
Career,NA,,NBA,,58,NA,25.5,3.2,7.2,0.44,0.3,1.2,0.244,3,6.5,0.464,0.454,0.9,1.3,0.688,0.8,2.1,2.9,2.6,0.9,0.3,0.9,2.7,7.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,38,NA,24.3,3.2,7,0.449,0.3,1.2,0.244,2.9,5.8,0.491,0.47,0.8,1.2,0.681,0.7,1.5,2.2,2.2,0.8,0.2,0.9,2.6,7.4
4 seasons,NA,DET,NBA,,20,NA,27.7,3.3,7.7,0.425,NA,NA,NA,3.3,7.7,0.425,0.425,1.1,1.5,0.7,1,3.2,4.2,3.5,1.1,0.4,NA,3.1,7.6
