Season,Team,Lg,Salary
1984-85,New York Knicks,NBA,"$800,000"
1985-86,New York Knicks,NBA,"$612,500"
1986-87,New York Knicks,NBA,"$664,000"
1987-88,New York Knicks,NBA,"$712,000"
1988-89,Miami Heat,NBA,"$525,000"
Career,(may be incomplete),,"$3,313,500"
