,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,WAS,NBA,SG,37,1216,5%,67%,28%,,,-2.8,+6.5,42,26,37,10,53,0,234,6,31
2001-02,36,LAL,NBA,SG,64,709,15%,80%,5%,,,+9.7,+2.8,15,13,23,10,16,0,130,3,10
Career,,,NBA,,101,1925,9%,71%,20%,,,+1.8,+5.1,57,39,60,20,69,0,364,9,41
,,,,,,,,,,,,,,,,,,,,,,
1 season,,LAL,NBA,,64,709,15%,80%,5%,,,+9.7,+2.8,15,13,23,10,16,0,130,3,10
1 season,,WAS,NBA,,37,1216,5%,67%,28%,,,-2.8,+6.5,42,26,37,10,53,0,234,6,31
