Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,27,SAC,NBA,SG,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993-94,28,SAC,NBA,SG,1,1,24:00,5,16,0.313,0,0,NA,0,0,NA,0,2,3,0,0,2,0,10
1994-95,29,SAC,NBA,SG,1,0,22:00,10,13,0.769,3,3,1,0,0,NA,3,4,2,0,0,0,0,23
1995-96,30,SAC,NBA,SG,1,0,25:00,3,10,0.3,0,3,0,1,2,0.5,0,2,2,1,0,2,0,7
1996-97,31,SAC,NBA,SG,1,0,22:00,3,7,0.429,3,4,0.75,0,0,NA,1,3,4,0,0,1,1,9
1997-98,32,SAC,NBA,SG,1,0,17:00,4,11,0.364,0,2,0,0,0,NA,0,1,2,0,0,0,0,8
Career,NA,,NBA,,5,1,110,25,57,0.439,6,12,0.5,1,2,0.5,4,12,13,1,0,5,1,57
