,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,21,DET,NBA,SF,16,129,.350,12.1,.850,.233,.217,.117,.283,.150,.373,.571,.308,.143,.353,.222,.263,.050,2,.500,.222,.000,0,0
2002-03,22,DEN,NBA,SG,72,1563,.408,13.1,.790,.243,.177,.078,.292,.210,.452,.600,.434,.340,.371,.239,.610,.052,29,.969,.269,.194,0,0
2003-04,23,DEN,NBA,SF,72,985,.459,14.3,.814,.222,.118,.085,.389,.186,.478,.654,.364,.375,.434,.379,.692,.071,28,.879,.092,.375,1,0
2004-05,24,TOT,NBA,SF,58,677,.419,15.2,.792,.173,.138,.087,.394,.208,.424,.660,.375,.400,.342,.400,.649,.038,10,.917,.133,.250,1,0
2004-05,24,DEN,NBA,SF,42,531,.432,15.9,.806,.141,.137,.079,.449,.194,.432,.656,.419,.500,.353,.432,.608,.026,6,.947,.091,.250,1,0
2004-05,24,GSW,NBA,SF,16,146,.371,12.4,.742,.290,.145,.113,.194,.258,.391,.667,.222,.143,.250,.313,.833,.081,4,.800,.250,.250,0,0
Career,,,NBA,,218,3354,.424,13.8,.801,.222,.152,.084,.343,.199,.452,.625,.398,.352,.387,.314,.633,.055,69,.912,.186,.222,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DEN,NBA,,186,3079,.430,14.0,.801,.218,.149,.081,.353,.199,.458,.625,.412,.380,.391,.317,.640,.054,63,.929,.181,.229,2,0
1 season,,DET,NBA,,16,129,.350,12.1,.850,.233,.217,.117,.283,.150,.373,.571,.308,.143,.353,.222,.263,.050,2,.500,.222,.000,0,0
1 season,,GSW,NBA,,16,146,.371,12.4,.742,.290,.145,.113,.194,.258,.391,.667,.222,.143,.250,.313,.833,.081,4,.800,.250,.250,0,0
