Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,25,GSW,NBA,PF,1,0,12:08,2,6,0.333,0,1,0,0,0,NA,1,5,0,2,0,1,1,4
2016-17,26,GSW,NBA,PF,1,0,16:31,1,2,0.5,0,0,NA,0,0,NA,0,7,6,3,0,2,1,2
2017-18,27,GSW,NBA,PF,1,0,18:14,0,0,NA,0,0,NA,3,4,0.75,3,5,2,1,2,0,0,3
Career,NA,,NBA,,3,0,47,3,8,0.375,0,1,0,3,4,0.75,4,17,8,6,2,3,2,9
