Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,25,BRK,NBA,SF,6,5,206,4,10.3,0.39,1.9,5.8,0.333,2.1,4.5,0.462,0.9,1.2,0.714,0.5,3.5,4,1.7,0.7,0.3,1.4,2.1,10.8
2016-17,27,WAS,NBA,SF,13,0,264,4.9,11.9,0.414,2.2,6.1,0.356,2.7,5.7,0.476,3.7,4.4,0.844,1.4,6.3,7.6,1.2,0.8,0.1,1.1,2.3,15.7
2017-18,28,IND,NBA,SF,7,7,238,4.8,12.3,0.395,2.6,6.8,0.378,2.3,5.4,0.417,0.9,1.5,0.6,0.2,3.5,3.6,2,0.9,0,2,3.5,13.2
2018-19,29,IND,NBA,SF,4,4,148,6.1,15.3,0.397,1.7,5.4,0.318,4.4,10,0.439,3.6,4.1,0.882,0.7,4.9,5.6,2.7,1.9,0,1.5,1.7,17.5
Career,NA,,NBA,,30,16,856,4.9,12.2,0.4,2.1,6.1,0.352,2.7,6.1,0.448,2.2,2.8,0.803,0.7,4.6,5.3,1.8,1,0.1,1.5,2.5,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,WAS,NBA,,13,0,264,4.9,11.9,0.414,2.2,6.1,0.356,2.7,5.7,0.476,3.7,4.4,0.844,1.4,6.3,7.6,1.2,0.8,0.1,1.1,2.3,15.7
2 seasons,NA,IND,NBA,,11,11,386,5.3,13.4,0.396,2.2,6.2,0.358,3.1,7.2,0.429,2,2.5,0.778,0.4,4,4.4,2.2,1.3,0,1.8,2.8,14.8
1 season,NA,BRK,NBA,,6,5,206,4,10.3,0.39,1.9,5.8,0.333,2.1,4.5,0.462,0.9,1.2,0.714,0.5,3.5,4,1.7,0.7,0.3,1.4,2.1,10.8
