Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,25,BRK,NBA,SF,78,28,1854,261,576,0.453,91,256,0.355,170,320,0.531,0.532,87,106,0.821,50,163,213,68,34,9,78,104,700
2015-16,26,BRK,NBA,SF,79,39,2115,324,749,0.433,129,338,0.382,195,411,0.474,0.519,110,132,0.833,36,219,255,99,29,5,115,119,887
2016-17,27,TOT,NBA,SF,81,54,2083,376,845,0.445,144,392,0.367,232,453,0.512,0.53,217,243,0.893,37,240,277,111,34,7,131,146,1113
2016-17,27,BRK,NBA,SF,55,54,1482,269,611,0.44,99,277,0.357,170,334,0.509,0.521,146,167,0.874,23,174,197,90,24,3,93,99,783
2016-17,27,WAS,NBA,SF,26,0,601,107,234,0.457,45,115,0.391,62,119,0.521,0.553,71,76,0.934,14,66,80,21,10,4,38,47,330
2017-18,28,IND,NBA,SF,80,80,2464,404,852,0.474,155,386,0.402,249,466,0.534,0.565,178,205,0.868,30,240,270,119,55,8,106,129,1141
2018-19,29,IND,NBA,SF,81,81,2573,522,1051,0.497,164,386,0.425,358,665,0.538,0.575,246,305,0.807,33,300,333,161,69,1,134,138,1454
2019-20,30,UTA,NBA,SF,63,63,2083,418,935,0.447,189,457,0.414,229,478,0.479,0.548,250,277,0.903,39,220,259,131,34,7,159,110,1275
Career,NA,,NBA,,462,345,13172,2305,5008,0.46,872,2215,0.394,1433,2793,0.513,0.547,1088,1268,0.858,225,1382,1607,689,255,37,723,746,6570
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BRK,NBA,,212,121,5451,854,1936,0.441,319,871,0.366,535,1065,0.502,0.524,343,405,0.847,109,556,665,257,87,17,286,322,2370
2 seasons,NA,IND,NBA,,161,161,5037,926,1903,0.487,319,772,0.413,607,1131,0.537,0.57,424,510,0.831,63,540,603,280,124,9,240,267,2595
1 season,NA,UTA,NBA,,63,63,2083,418,935,0.447,189,457,0.414,229,478,0.479,0.548,250,277,0.903,39,220,259,131,34,7,159,110,1275
1 season,NA,WAS,NBA,,26,0,601,107,234,0.457,45,115,0.391,62,119,0.521,0.553,71,76,0.934,14,66,80,21,10,4,38,47,330
