,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,25,BRK,NBA,SF,6,206,.390,17.5,.441,.169,.068,.102,.102,.559,.462,.800,.250,.000,.500,.333,.750,.051,3,1.000,.455,.333,0,0
2016-17,27,WAS,NBA,SF,13,264,.414,17.1,.483,.230,.069,.080,.103,.517,.476,.650,.167,.571,.222,.356,.750,.023,2,.875,.244,.182,1,0
2017-18,28,IND,NBA,SF,7,238,.395,17.5,.444,.160,.123,.099,.062,.556,.417,.846,.200,.250,.000,.378,.600,.012,1,1.000,.289,.308,0,0
2018-19,29,IND,NBA,SF,4,148,.397,13.6,.651,.302,.143,.111,.095,.349,.439,.684,.222,.429,.000,.318,.500,.032,2,.857,.045,1.000,0,0
Career,,,NBA,,30,856,.400,16.5,.500,.214,.100,.097,.090,.500,.448,.726,.207,.321,.192,.352,.646,.028,8,.941,.276,.300,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,WAS,NBA,,13,264,.414,17.1,.483,.230,.069,.080,.103,.517,.476,.650,.167,.571,.222,.356,.750,.023,2,.875,.244,.182,1,0
2 seasons,,IND,NBA,,11,386,.396,15.8,.535,.222,.132,.104,.076,.465,.429,.750,.211,.333,.000,.358,.545,.021,3,.958,.209,.357,0,0
1 season,,BRK,NBA,,6,206,.390,17.5,.441,.169,.068,.102,.102,.559,.462,.800,.250,.000,.500,.333,.750,.051,3,1.000,.455,.333,0,0
