Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,22,SYR,NBA,C,62,NA,12.3,2.1,5.5,0.379,1.5,2,0.746,3.8,0.4,1.7,5.7
1957-58,23,SYR,NBA,PF,69,NA,17.7,3.2,8,0.399,1.8,2.3,0.764,5.7,0.7,2.3,8.2
1958-59,24,SYR,NBA,PF,67,NA,22.7,3.7,9.1,0.403,2.6,3.5,0.752,6.5,1,2.7,10
1959-60,25,SYR,NBA,PF,75,NA,21.5,3.4,8.8,0.389,1.8,2.3,0.782,6.2,0.7,2.6,8.7
Career,NA,,NBA,,273,NA,18.8,3.1,7.9,0.394,1.9,2.5,0.761,5.6,0.7,2.4,8.2
