Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,NA,DTF,BAA,NA,19,NA,NA,0.122,0.122,NA,NA,NA,NA,NA,-1.5,0.4,-1.1,NA
Career,NA,,BAA,NA,19,NA,NA,0.122,0.122,NA,NA,NA,NA,NA,-1.5,0.4,-1.1,NA
