,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,MIL,NBA,PG,37,288,46%,54%,,,,-5.8,-10.7,13,3,12,2,7,0,155,3,3
2001-02,25,MIL,NBA,PG,50,600,95%,5%,,,,-4.0,-4.5,19,14,18,1,12,0,333,0,10
2002-03,26,TOR,NBA,PG,47,980,94%,6%,,,,-7.4,-1.0,59,11,47,8,25,0,419,6,18
2003-04,27,MIA,NBA,PG,82,2581,99%,1%,,,,+1.4,+2.2,89,30,84,4,35,0,841,3,16
2004-05,28,TOR,NBA,PG,80,2717,100%,,,,,-1.5,+0.1,115,29,86,17,85,0,1172,18,42
2005-06,29,HOU,NBA,PG,63,2431,98%,2%,,,,-2.0,-1.4,103,34,85,3,44,7,932,7,20
2006-07,30,HOU,NBA,PG,82,3040,99%,1%,,,,+8.2,+11.2,115,29,82,9,44,4,1001,4,31
2007-08,31,HOU,NBA,PG,74,2526,96%,4%,,,,+7.2,+4.7,111,26,47,8,55,3,866,8,33
2008-09,32,TOT,NBA,PG,77,2447,90%,11%,,,,+3.9,-3.3,96,27,63,8,66,9,931,6,38
2008-09,32,HOU,NBA,PG,48,1591,84%,16%,,,,+2.9,-2.7,59,19,33,3,32,4,584,1,19
2008-09,32,ORL,NBA,PG,29,856,100%,,,,,+5.8,-2.5,37,8,30,5,34,5,347,5,19
2009-10,33,TOT,NBA,PG,52,1421,100%,,,,,-4.9,-1.4,59,29,55,3,39,9,384,10,26
2009-10,33,NJN,NBA,PG,27,766,100%,,,,,-12.3,-2.6,38,19,25,2,25,5,223,7,15
2009-10,33,MIA,NBA,PG,25,655,100%,,,,,+4.2,+1.5,21,10,30,1,14,4,161,3,11
Career,,,NBA,,644,19031,96%,4%,,,,+1.5,+1.7,779,232,579,63,412,32,7034,65,237
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,HOU,NBA,,267,9588,96%,4%,,,,+4.5,+4.0,388,108,247,23,175,18,3383,20,103
2 seasons,,TOR,NBA,,127,3697,98%,2%,,,,-3.1,-0.2,174,40,133,25,110,0,1591,24,60
2 seasons,,MIA,NBA,,107,3236,99%,1%,,,,+2.0,+2.1,110,40,114,5,49,4,1002,6,27
2 seasons,,MIL,NBA,,87,888,79%,21%,,,,-4.6,-6.5,32,17,30,3,19,0,488,3,13
1 season,,ORL,NBA,,29,856,100%,,,,,+5.8,-2.5,37,8,30,5,34,5,347,5,19
1 season,,NJN,NBA,,27,766,100%,,,,,-12.3,-2.6,38,19,25,2,25,5,223,7,15
