,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,MIL,NBA,PG,5,8,,100%,,,,-70.0,-72.1,0,1,0,0,0,0,2,0,0
2003-04,27,MIA,NBA,PG,13,295,100%,,,,,-3.6,-7.0,7,2,5,0,3,0,48,0,5
2006-07,30,HOU,NBA,PG,7,309,100%,,,,,-1.4,+31.2,13,3,10,0,4,0,78,1,2
2007-08,31,HOU,NBA,PG,4,126,100%,,,,,-4.4,-1.6,2,4,3,0,3,1,37,1,2
2008-09,32,ORL,NBA,PG,23,740,100%,,,,,+1.9,-1.8,31,7,26,0,14,1,224,4,14
Career,,,NBA,,52,1478,99%,1%,,,,-0.8,+3.7,53,17,44,0,24,2,389,6,23
,,,,,,,,,,,,,,,,,,,,,,
1 season,,ORL,NBA,,23,740,100%,,,,,+1.9,-1.8,31,7,26,0,14,1,224,4,14
1 season,,MIA,NBA,,13,295,100%,,,,,-3.6,-7.0,7,2,5,0,3,0,48,0,5
2 seasons,,HOU,NBA,,11,435,100%,,,,,-2.3,+21.7,15,7,13,0,7,1,115,2,4
1 season,,MIL,NBA,,5,8,,100%,,,,-70.0,-72.1,0,1,0,0,0,0,2,0,0
