Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,24,CLE,NBA,PG,1,0,20:00,3,9,0.333,1,4,0.25,2,2,1,1,3,1,2,0,2,2,9
1991-92,27,CLE,NBA,PG,1,0,15:00,1,5,0.2,0,3,0,4,4,1,0,0,3,1,0,3,1,6
1992-93,28,CLE,NBA,PG,1,0,23:00,6,11,0.545,6,9,0.667,1,2,0.5,0,1,4,1,0,3,5,19
1993-94,29,CLE,NBA,PG,1,0,22:00,8,10,0.8,2,3,0.667,2,2,1,0,2,5,1,1,0,1,20
Career,NA,,NBA,,4,0,80,18,35,0.514,9,19,0.474,9,10,0.9,1,6,13,5,1,8,9,54
