Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,22,CLE,NBA,PG,67,0,1217,6.7,16.5,0.408,0.9,2.7,0.329,5.8,13.8,0.424,3.7,4.4,0.833,1.3,3.3,4.6,7.9,1.7,0.2,4.1,2.9,18.1,NA,100,109
1987-88,23,CLE,NBA,PG,80,79,2626,9.3,18.3,0.506,1.4,2.8,0.486,7.9,15.5,0.51,4.1,4.7,0.877,1,2.4,3.4,9,1.9,0.2,3.5,2.2,24,NA,116,110
1988-89,24,CLE,NBA,PG,75,74,2728,9.5,18.1,0.526,1.7,3.8,0.441,7.8,14.3,0.548,4.7,5.2,0.901,0.9,3.2,4.1,11.3,2.1,0.1,3.8,1.8,25.4,NA,121,106
1989-90,25,CLE,NBA,PG,73,73,2706,9.1,19.9,0.459,2.8,7,0.406,6.3,12.9,0.487,5.6,6.3,0.888,1.2,3.5,4.7,12.4,2.1,0.1,4,1.7,26.7,NA,119,109
1990-91,26,CLE,NBA,PG,16,16,571,8.6,17.2,0.497,1.6,4.7,0.34,7,12.5,0.556,5.2,5.5,0.952,0.7,3.3,4,14.7,3.7,0.2,4.9,2,23.9,NA,116,107
1991-92,27,CLE,NBA,PG,72,72,2138,10.4,21.2,0.488,2.4,6.2,0.387,8,15,0.53,6.4,6.7,0.947,0.9,3.2,4.1,12.6,2.2,0.3,3.8,2.7,29.5,NA,123,110
1992-93,28,CLE,NBA,PG,75,74,2380,10.1,21,0.484,2.6,6.2,0.416,7.6,14.7,0.512,6.1,6.5,0.948,0.8,3.5,4.3,12.8,1.9,0.2,4.2,2.2,29,NA,120,109
1993-94,29,CLE,NBA,PG,76,73,2386,10.5,22.1,0.478,2.6,6.5,0.397,7.9,15.5,0.511,5.2,5.9,0.888,0.9,4.1,5,12.9,2.3,0.2,4.1,2,28.9,NA,118,107
1994-95,30,CLE,NBA,PG,48,34,1375,10.4,25.2,0.413,4.2,10.4,0.407,6.2,14.8,0.418,6.1,6.7,0.914,1,3.6,4.6,13.8,1.4,0.2,5.8,2.1,31.2,NA,111,108
1995-96,31,WSB,NBA,PG,7,1,127,7.3,24.2,0.3,4,12.1,0.333,3.2,12.1,0.267,4,4,1,0.4,2.4,2.8,7.3,2.4,0,4,2.8,22.6,NA,92,110
1996-97,32,GSW,NBA,PG,70,49,1876,7.3,16.4,0.447,3.1,7.9,0.396,4.2,8.5,0.493,4.3,4.8,0.906,1,4,5,9.5,1.9,0.1,4.5,2.8,22.1,NA,114,114
1997-98,33,ORL,NBA,PG,63,33,1430,8.8,20.5,0.431,2,6,0.335,6.8,14.5,0.471,3.4,4,0.845,0.9,4,5,11.4,2,0.2,6.2,3.5,23,NA,99,106
Career,NA,,NBA,,722,578,21560,9.3,19.7,0.472,2.3,5.7,0.402,7,14,0.501,5,5.6,0.904,1,3.4,4.4,11.5,2,0.2,4.2,2.3,26,NA,116,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,CLE,NBA,,582,495,18127,9.6,20,0.479,2.2,5.5,0.409,7.3,14.5,0.505,5.2,5.8,0.906,1,3.3,4.3,11.7,2,0.2,4.1,2.1,26.6,NA,118,108
1 season,NA,GSW,NBA,,70,49,1876,7.3,16.4,0.447,3.1,7.9,0.396,4.2,8.5,0.493,4.3,4.8,0.906,1,4,5,9.5,1.9,0.1,4.5,2.8,22.1,NA,114,114
1 season,NA,ORL,NBA,,63,33,1430,8.8,20.5,0.431,2,6,0.335,6.8,14.5,0.471,3.4,4,0.845,0.9,4,5,11.4,2,0.2,6.2,3.5,23,NA,99,106
1 season,NA,WSB,NBA,,7,1,127,7.3,24.2,0.3,4,12.1,0.333,3.2,12.1,0.267,4,4,1,0.4,2.4,2.8,7.3,2.4,0,4,2.8,22.6,NA,92,110
