,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,25,INO,NBA,,7,,4,7,,,,16
1950-51,26,INO,NBA,,3,,1,,,,,6
Career,,,,,7,,4,,,,,16
