,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2018-19,21,ARKANSASLR,30,1097,187,381,72,175,164,211,23,202,53,33,11,78,68,610,.491,.411,.777,36.6,20.3,6.7,1.8
Career,,,30,1097,187,381,72,175,164,211,23,202,53,33,11,78,68,610,.491,.411,.777,36.6,20.3,6.7,1.8
