,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,21,HOU,NBA,PF,19,276,.457,9.3,.798,.404,.287,.043,.064,.202,.507,.737,.296,.250,.167,.263,.553,.181,15,1.000,.316,.167,0,0
2013-14,22,HOU,NBA,PF,76,2078,.542,7.1,.858,.508,.271,.032,.046,.142,.581,.724,.389,.391,.273,.307,.648,.181,122,.903,.327,.333,0,0
2014-15,23,HOU,NBA,PF,33,889,.528,6.8,.876,.508,.298,.037,.033,.124,.553,.691,.416,.091,.200,.351,.600,.100,30,1.000,.054,.000,1,0
2015-16,24,HOU,NBA,PF,50,1044,.452,8.5,.785,.444,.270,.027,.044,.215,.490,.638,.293,.200,.375,.316,.716,.093,29,.920,.203,.250,1,0
2016-17,25,TOT,NBA,PF,54,1270,.470,8.6,.847,.397,.308,.055,.086,.153,.510,.677,.364,.370,.357,.253,.642,.086,41,1.000,.093,.000,0,0
2016-17,25,NOP,NBA,PF,51,1264,.473,8.6,.846,.400,.305,.055,.084,.154,.513,.677,.369,.370,.366,.253,.642,.086,41,1.000,.093,.000,0,0
2016-17,25,MIL,NBA,PF,3,6,.000,8.3,1.000,.000,.667,.000,.333,.000,.000,,.000,,.000,,,.000,0,,,,0,0
2018-19,27,HOU,NBA,PF,2,5,.250,13.8,.500,.250,.250,.000,.000,.500,.500,1.000,.000,,,.000,1.000,.000,0,,.000,,0,0
Career,,,NBA,,234,5562,.501,7.8,.841,.463,.285,.038,.054,.159,.539,.694,.364,.307,.308,.297,.646,.128,237,.946,.204,.250,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,HOU,NBA,,180,4292,.511,7.5,.839,.485,.277,.033,.044,.161,.549,.698,.364,.271,.277,.311,.647,.142,196,.932,.239,.281,2,0
1 season,,NOP,NBA,,51,1264,.473,8.6,.846,.400,.305,.055,.084,.154,.513,.677,.369,.370,.366,.253,.642,.086,41,1.000,.093,.000,0,0
1 season,,MIL,NBA,,3,6,.000,8.3,1.000,.000,.667,.000,.333,.000,.000,,.000,,.000,,,.000,0,,,,0,0
