Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,23,DET,NBA,PF,75,2346,18.1,0.51,0.377,NA,NA,NA,NA,NA,5.7,1.9,7.6,0.156
1960-61,24,DET,NBA,PF,77,2952,21.2,0.552,0.617,NA,NA,NA,NA,NA,10.1,1.6,11.7,0.19
1961-62,25,DET,NBA,SF,79,2857,19,0.539,0.513,NA,NA,NA,NA,NA,7.6,3.1,10.7,0.18
1962-63,26,DET,NBA,SF,79,2971,21.6,0.589,0.526,NA,NA,NA,NA,NA,11.1,2.9,14,0.226
1963-64,27,DET,NBA,SF,77,2700,21.1,0.547,0.459,NA,NA,NA,NA,NA,8.5,1.4,9.8,0.175
1964-65,28,BAL,NBA,PF,80,2975,18.9,0.582,0.605,NA,NA,NA,9.9,NA,10.1,0.7,10.9,0.175
1965-66,29,BAL,NBA,PF,78,2328,19,0.555,0.559,NA,NA,NA,9.1,NA,6.8,1.9,8.7,0.179
1966-67,30,BOS,NBA,PF,81,2503,19.5,0.559,0.379,NA,NA,NA,5.9,NA,8,3.8,11.8,0.226
1967-68,31,BOS,NBA,PF,82,2801,18.1,0.527,0.345,NA,NA,NA,6.7,NA,5.6,4.5,10.1,0.174
1968-69,32,BOS,NBA,PF,78,2527,19.4,0.532,0.339,NA,NA,NA,8.2,NA,6.4,4.9,11.3,0.215
1969-70,33,BOS,NBA,PF,82,2078,14,0.484,0.331,NA,NA,NA,7.9,NA,0.7,2.4,3.1,0.072
1970-71,34,PHI,NBA,PF,82,1589,17,0.532,0.459,NA,NA,12.4,10.2,NA,3.2,1.8,5,0.152
Career,NA,,NBA,,950,30627,19.1,0.544,0.458,NA,NA,12.4,8.2,NA,83.8,31,114.8,0.18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,387,13826,20.3,0.549,0.502,NA,NA,NA,NA,NA,42.9,10.9,53.9,0.187
4 seasons,NA,BOS,NBA,,323,9909,17.9,0.528,0.35,NA,NA,NA,7.1,NA,20.8,15.6,36.4,0.176
2 seasons,NA,BAL,NBA,,158,5303,18.9,0.569,0.582,NA,NA,NA,9.5,NA,16.9,2.6,19.5,0.177
1 season,NA,PHI,NBA,,82,1589,17,0.532,0.459,NA,NA,12.4,10.2,NA,3.2,1.8,5,0.152
