Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,DET,NBA,PF,75,NA,31.3,6.8,14.9,0.456,4.2,5.6,0.739,10.5,0.8,3.8,17.8
1960-61,24,DET,NBA,PF,77,NA,38.3,7.9,16.8,0.469,7.8,10.4,0.753,14.4,2.5,3.9,23.6
1961-62,25,DET,NBA,SF,79,NA,36.2,7,15.1,0.464,5.9,7.7,0.768,12.6,2.4,4,19.9
1962-63,26,DET,NBA,SF,79,NA,37.6,8.1,15.6,0.516,6.6,8.2,0.798,11.5,2.9,3.8,22.7
1963-64,27,DET,NBA,SF,77,NA,35.1,7.8,16.5,0.472,6.1,7.5,0.809,10.1,2.7,3.8,21.6
1964-65,28,BAL,NBA,PF,80,NA,37.2,6.4,13,0.495,6.3,7.9,0.801,10.9,2.6,4.3,19.2
1965-66,29,BAL,NBA,PF,78,NA,29.8,6.2,12.6,0.488,5.2,7.1,0.73,9.9,2,3.9,17.5
1966-67,30,BOS,NBA,PF,81,NA,30.9,7.9,15.3,0.512,4.3,5.8,0.741,8.4,1.3,3.7,20
1967-68,31,BOS,NBA,PF,82,NA,34.2,7.8,16.3,0.481,4.1,5.6,0.727,9.8,1.6,3.5,19.8
1968-69,32,BOS,NBA,PF,78,NA,32.4,7.8,16.1,0.487,4,5.5,0.735,8.8,1.8,3.7,19.7
1969-70,33,BOS,NBA,PF,82,NA,25.3,4.9,11.4,0.429,2.9,3.8,0.763,6.7,1.5,3.2,12.6
1970-71,34,PHI,NBA,PF,82,NA,19.4,4,8.4,0.472,2.8,3.8,0.73,5.4,1.4,2.9,10.7
Career,NA,,NBA,,950,NA,32.2,6.9,14.3,0.48,5,6.6,0.762,9.9,2,3.7,18.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,387,NA,35.7,7.5,15.8,0.476,6.1,7.9,0.774,11.8,2.3,3.8,21.1
4 seasons,NA,BOS,NBA,,323,NA,30.7,7.1,14.8,0.48,3.8,5.2,0.739,8.4,1.5,3.5,18
2 seasons,NA,BAL,NBA,,158,NA,33.6,6.3,12.8,0.492,5.7,7.5,0.768,10.4,2.3,4.1,18.3
1 season,NA,PHI,NBA,,82,NA,19.4,4,8.4,0.472,2.8,3.8,0.73,5.4,1.4,2.9,10.7
