Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,DET,NBA,PF,2,NA,72,14,41,0.341,6,8,0.75,17,3,8,34
1960-61,24,DET,NBA,PF,5,NA,154,20,57,0.351,16,23,0.696,46,22,22,56
1961-62,25,DET,NBA,SF,10,NA,378,69,163,0.423,62,75,0.827,96,23,48,200
1962-63,26,DET,NBA,SF,4,NA,163,24,64,0.375,23,27,0.852,42,11,19,71
1964-65,28,BAL,NBA,PF,9,NA,350,67,130,0.515,53,70,0.757,105,19,38,187
1965-66,29,BAL,NBA,PF,3,NA,94,23,50,0.46,8,11,0.727,30,2,13,54
1966-67,30,BOS,NBA,PF,9,NA,241,59,122,0.484,20,30,0.667,66,5,35,138
1967-68,31,BOS,NBA,PF,19,NA,597,135,264,0.511,74,107,0.692,146,22,84,344
1968-69,32,BOS,NBA,PF,18,NA,551,112,229,0.489,46,64,0.719,118,19,84,270
1970-71,34,PHI,NBA,PF,7,NA,122,19,45,0.422,9,18,0.5,31,4,25,47
Career,NA,,NBA,,86,NA,2722,542,1165,0.465,317,433,0.732,697,130,376,1401
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BOS,NBA,,46,NA,1389,306,615,0.498,140,201,0.697,330,46,203,752
4 seasons,NA,DET,NBA,,21,NA,767,127,325,0.391,107,133,0.805,201,59,97,361
2 seasons,NA,BAL,NBA,,12,NA,444,90,180,0.5,61,81,0.753,135,21,51,241
1 season,NA,PHI,NBA,,7,NA,122,19,45,0.422,9,18,0.5,31,4,25,47
