Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1960-61,24,DET,NBA,PF,1,0,16:00,5,10,0.5,3,4,0.75,3,3,4,13
1961-62,25,DET,NBA,SF,1,0,8:00,1,2,0.5,0,0,NA,0,1,1,2
1962-63,26,DET,NBA,SF,1,0,11:00,2,3,0.667,0,0,NA,1,1,2,4
1963-64,27,DET,NBA,SF,1,0,6:00,1,3,0.333,0,0,NA,2,0,0,2
1965-66,29,BAL,NBA,PF,1,1,26:00,3,11,0.273,1,2,0.5,2,2,4,7
1966-67,30,BOS,NBA,PF,1,1,14:00,1,4,0.25,2,2,1,2,1,1,4
Career,NA,,NBA,,6,2,81,13,33,0.394,6,8,0.75,10,8,12,32
