Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,23,DET,NBA,PF,75,NA,2346,7.8,17.2,0.456,4.8,6.5,0.739,12.1,1,4.3,20.4
1960-61,24,DET,NBA,PF,77,NA,2952,7.4,15.8,0.469,7.3,9.7,0.753,13.5,2.4,3.6,22.1
1961-62,25,DET,NBA,SF,79,NA,2857,7,15,0.464,5.9,7.7,0.768,12.6,2.3,4,19.9
1962-63,26,DET,NBA,SF,79,NA,2971,7.7,15,0.516,6.3,7.9,0.798,11,2.8,3.6,21.7
1963-64,27,DET,NBA,SF,77,NA,2700,8,16.9,0.472,6.3,7.7,0.809,10.3,2.7,3.9,22.2
1964-65,28,BAL,NBA,PF,80,NA,2975,6.2,12.6,0.495,6.1,7.6,0.801,10.5,2.5,4.2,18.6
1965-66,29,BAL,NBA,PF,78,NA,2328,7.4,15.2,0.488,6.2,8.5,0.73,12,2.4,4.7,21.1
1966-67,30,BOS,NBA,PF,81,NA,2503,9.1,17.9,0.512,5,6.8,0.741,9.7,1.5,4.3,23.3
1967-68,31,BOS,NBA,PF,82,NA,2801,8.3,17.2,0.481,4.3,5.9,0.727,10.3,1.7,3.7,20.8
1968-69,32,BOS,NBA,PF,78,NA,2527,8.7,17.9,0.487,4.5,6.1,0.735,9.8,2,4.1,21.9
1969-70,33,BOS,NBA,PF,82,NA,2078,6.9,16.1,0.429,4.1,5.3,0.763,9.5,2.1,4.5,17.9
1970-71,34,PHI,NBA,PF,82,NA,1589,7.3,15.5,0.472,5.2,7.1,0.73,10,2.6,5.3,19.9
Career,NA,,NBA,,950,NA,30627,7.7,16,0.48,5.6,7.3,0.762,11,2.2,4.1,20.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,387,NA,13826,7.6,15.9,0.476,6.2,8,0.774,11.9,2.3,3.9,21.3
4 seasons,NA,BOS,NBA,,323,NA,9909,8.3,17.3,0.48,4.5,6.1,0.739,9.9,1.8,4.1,21.1
2 seasons,NA,BAL,NBA,,158,NA,5303,6.8,13.8,0.492,6.2,8,0.768,11.1,2.5,4.4,19.7
1 season,NA,PHI,NBA,,82,NA,1589,7.3,15.5,0.472,5.2,7.1,0.73,10,2.6,5.3,19.9
