Season,Team,Lg,Salary
2002-03,Miami Heat,NBA,"$512,435"
2003-04,Boston Celtics,NBA,"$638,679"
2004-05,Milwaukee Bucks,NBA,"$3,100,000"
2005-06,Toronto Raptors,NBA,"$3,410,000"
2006-07,Minnesota Timberwolves,NBA,"$5,215,000"
2007-08,New Orleans Hornets,NBA,"$5,632,200"
2008-09,Washington Wizards,NBA,"$6,244,093"
2009-10,Washington Wizards,NBA,"$6,466,600"
2011-12,Chicago Bulls,NBA,"$277,566"
2012-13,Dallas Mavericks,NBA,"$795,401"
Career,(may be incomplete),,"$32,291,974"
