,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,26,MIA,NBA,15:43,5,6,2,3,3,4,2,2,1,5,5,4,2,1,4,3,12,9.6
2002-03,27,MIA,NBA,40:56,7,15,4,9,7,10,8,10,3,6,9,9,4,1,6,6,20,17.9
2003-04,28,TOT,NBA,41:58,10,20,7,11,6,12,6,8,3,6,7,10,4,1,5,5,24,19.9
2003-04,28,BOS,NBA,41:58,10,20,7,11,6,12,6,8,3,6,7,10,4,1,5,5,24,19.9
2003-04,28,DET,NBA,33:59,8,12,5,7,4,9,6,6,2,6,7,9,3,1,5,4,21,17.2
2004-05,29,TOT,NBA,38:38,11,22,8,13,9,15,8,10,3,6,8,11,3,1,6,6,28,25.6
2004-05,29,MIL,NBA,37:11,10,19,8,13,9,15,5,7,2,6,8,11,3,1,6,6,28,19.6
2004-05,29,HOU,NBA,38:38,11,22,4,8,7,15,8,10,3,5,7,7,3,1,4,5,26,25.6
2005-06,30,TOR,NBA,48:00,15,28,7,11,14,21,18,18,4,9,11,13,5,1,6,6,39,34.2
2006-07,31,MIN,NBA,50:10,10,19,4,7,8,14,10,12,2,6,7,11,4,1,5,6,28,20.6
2007-08,32,TOT,NBA,29:23,8,14,3,7,7,10,8,9,2,6,7,7,3,1,3,4,19,18.4
2007-08,32,HOU,NBA,29:23,8,14,3,7,7,10,8,9,2,6,7,7,3,1,3,4,19,18.4
2007-08,32,NOH,NBA,21:52,4,8,2,5,3,4,3,3,2,2,3,1,2,0,2,2,12,7.2
2008-09,33,TOT,NBA,40:37,10,16,5,8,6,13,6,6,3,5,8,11,3,1,5,6,26,18.7
2008-09,33,NOH,NBA,12:20,4,7,2,2,3,6,1,2,1,2,2,2,1,0,1,2,10,6.9
2008-09,33,WAS,NBA,40:37,10,16,5,8,6,13,6,6,3,5,8,11,3,1,5,6,26,18.7
2009-10,34,WAS,NBA,22:03,4,11,2,5,2,7,2,4,1,1,1,3,2,0,3,1,11,4.8
2011-12,36,CHI,NBA,24:21,6,13,2,2,5,11,3,4,1,2,3,10,1,1,3,6,16,13.1
2012-13,37,DAL,NBA,35:28,7,14,4,8,4,8,2,4,1,6,6,7,4,1,4,6,19,16.8
2013-14,38,CHI,NBA,17:32,2,5,1,3,1,3,0,2,0,2,2,5,1,0,1,4,5,4.6
Career,,,,50:10,15,28,8,13,14,21,18,18,4,9,11,13,5,1,6,6,39,34.2
2 Seasons,,MIA,NBA,40:56,7,15,4,9,7,10,8,10,3,6,9,9,4,1,6,6,20,17.9
1 Season,,MIN,NBA,50:10,10,19,4,7,8,14,10,12,2,6,7,11,4,1,5,6,28,20.6
1 Season,,TOR,NBA,48:00,15,28,7,11,14,21,18,18,4,9,11,13,5,1,6,6,39,34.2
2 Seasons,,HOU,NBA,38:38,11,22,4,8,7,15,8,10,3,6,7,7,3,1,4,5,26,25.6
2 Seasons,,WAS,NBA,40:37,10,16,5,8,6,13,6,6,3,5,8,11,3,1,5,6,26,18.7
1 Season,,BOS,NBA,41:58,10,20,7,11,6,12,6,8,3,6,7,10,4,1,5,5,24,19.9
1 Season,,MIL,NBA,37:11,10,19,8,13,9,15,5,7,2,6,8,11,3,1,6,6,28,19.6
1 Season,,DAL,NBA,35:28,7,14,4,8,4,8,2,4,1,6,6,7,4,1,4,6,19,16.8
2 Seasons,,NOH,NBA,21:52,4,8,2,5,3,6,3,3,2,2,3,2,2,0,2,2,12,7.2
1 Season,,DET,NBA,33:59,8,12,5,7,4,9,6,6,2,6,7,9,3,1,5,4,21,17.2
2 Seasons,,CHI,NBA,24:21,6,13,2,3,5,11,3,4,1,2,3,10,1,1,3,6,16,13.1
