,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2017-18,19,PHI,NBA,SG,3,23,32%,69%,,,,+11.3,+8.8,0,0,2,1,2,0,12,0,0
Career,,,NBA,,3,23,32%,69%,,,,+11.3,+8.8,0,0,2,1,2,0,12,0,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,PHI,NBA,,3,23,32%,69%,,,,+11.3,+8.8,0,0,2,1,2,0,12,0,0
