Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,24,SAS,NBA,PF,10,2,22,2.9,6,0.483,0,0.2,0,2.9,5.8,0.5,0.483,2.7,3.5,0.771,1.6,3.4,5,1.5,0.8,0.8,1.3,3.1,8.5
1993-94,25,SAS,NBA,PF,4,0,14,1.5,5.3,0.286,0,0,NA,1.5,5.3,0.286,0.286,0.8,1.3,0.6,0.8,2.3,3,0.8,0.3,0.5,0.3,2.5,3.8
1994-95,26,SAS,NBA,PF,15,1,13.9,1.9,3.9,0.492,0,0,NA,1.9,3.9,0.492,0.492,2.2,2.6,0.846,0.9,1.9,2.8,0.6,0.5,0.3,1,2.4,6.1
1995-96,27,NYK,NBA,PF,1,0,7,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,1,1,1,0,0,1,2,2
1997-98,29,CHH,NBA,PF,9,0,12.7,1.2,3.1,0.393,0,0.1,0,1.2,3,0.407,0.393,0.9,1.1,0.8,0.8,1.4,2.2,0.2,0.3,0.2,1.2,2.6,3.3
1998-99,30,LAL,NBA,PF,8,8,22.3,1.3,3.5,0.357,0,0,NA,1.3,3.5,0.357,0.357,0.8,1,0.75,1.1,4.1,5.3,0.4,0.5,0.6,0.3,4.1,3.3
Career,NA,,NBA,,47,11,16.7,1.8,4.2,0.437,0,0.1,0,1.8,4.1,0.443,0.437,1.6,2.1,0.794,1,2.5,3.6,0.7,0.5,0.4,0.9,2.9,5.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,29,3,16.7,2.2,4.8,0.457,0,0.1,0,2.2,4.8,0.464,0.457,2.2,2.7,0.797,1.1,2.4,3.6,0.9,0.6,0.5,1,2.7,6.6
1 season,NA,CHH,NBA,,9,0,12.7,1.2,3.1,0.393,0,0.1,0,1.2,3,0.407,0.393,0.9,1.1,0.8,0.8,1.4,2.2,0.2,0.3,0.2,1.2,2.6,3.3
1 season,NA,LAL,NBA,,8,8,22.3,1.3,3.5,0.357,0,0,NA,1.3,3.5,0.357,0.357,0.8,1,0.75,1.1,4.1,5.3,0.4,0.5,0.6,0.3,4.1,3.3
1 season,NA,NYK,NBA,,1,0,7,1,1,1,0,0,NA,1,1,1,1,0,0,NA,0,1,1,1,0,0,1,2,2
