Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,21,CHH,NBA,C,82,82,2757,358,814,0.44,0,5,0,358,809,0.443,0.44,192,289,0.664,199,492,691,101,92,54,172,292,908
1990-91,22,CHH,NBA,C,80,80,2467,360,773,0.466,0,2,0,360,771,0.467,0.466,182,259,0.703,154,348,502,89,87,47,153,286,902
1991-92,23,CHH,NBA,C,51,7,1257,213,435,0.49,0,3,0,213,432,0.493,0.49,134,190,0.705,96,221,317,81,49,23,84,159,560
1992-93,24,TOT,NBA,PF,83,25,1887,283,595,0.476,0,5,0,283,590,0.48,0.476,214,280,0.764,120,336,456,80,47,31,125,266,780
1992-93,24,CHH,NBA,PF,17,1,295,42,98,0.429,0,1,0,42,97,0.433,0.429,43,58,0.741,20,50,70,24,11,5,24,49,127
1992-93,24,SAS,NBA,PF,66,24,1592,241,497,0.485,0,4,0,241,493,0.489,0.485,171,222,0.77,100,286,386,56,36,26,101,217,653
1993-94,25,SAS,NBA,PF,70,11,1344,260,530,0.491,0,3,0,260,527,0.493,0.491,107,153,0.699,91,129,220,73,43,25,84,165,627
1994-95,26,SAS,NBA,PF,81,37,1566,201,396,0.508,1,2,0.5,200,394,0.508,0.509,160,233,0.687,120,273,393,55,60,32,113,230,563
1995-96,27,TOT,NBA,PF,65,21,1313,160,324,0.494,0,1,0,160,323,0.495,0.494,107,142,0.754,73,182,255,42,43,17,79,187,427
1995-96,27,SAS,NBA,PF,32,5,643,72,164,0.439,0,1,0,72,163,0.442,0.439,64,87,0.736,35,88,123,14,25,10,49,98,208
1995-96,27,NYK,NBA,PF,33,16,670,88,160,0.55,0,0,NA,88,160,0.55,0.55,43,55,0.782,38,94,132,28,18,7,30,89,219
1997-98,29,CHH,NBA,PF,79,1,1109,146,318,0.459,3,8,0.375,143,310,0.461,0.464,89,122,0.73,72,138,210,51,35,19,65,172,384
1998-99,30,TOT,NBA,PF,41,26,1029,132,277,0.477,0,1,0,132,276,0.478,0.477,105,137,0.766,45,167,212,48,37,10,51,135,369
1998-99,30,CHH,NBA,PF,16,16,556,88,169,0.521,0,0,NA,88,169,0.521,0.521,67,84,0.798,21,92,113,25,22,10,28,63,243
1998-99,30,LAL,NBA,PF,25,10,473,44,108,0.407,0,1,0,44,107,0.411,0.407,38,53,0.717,24,75,99,23,15,0,23,72,126
1999-00,31,MIL,NBA,PF,34,7,602,53,127,0.417,1,7,0.143,52,120,0.433,0.421,43,56,0.768,29,88,117,18,19,5,20,81,150
2000-01,32,CLE,NBA,PF,6,0,39,2,5,0.4,0,0,NA,2,5,0.4,0.4,6,8,0.75,5,3,8,1,2,1,1,4,10
Career,NA,,NBA,,672,297,15370,2168,4594,0.472,5,37,0.135,2163,4557,0.475,0.472,1339,1869,0.716,1004,2377,3381,639,514,264,947,1977,5680
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,CHH,NBA,,325,187,8441,1207,2607,0.463,3,19,0.158,1204,2588,0.465,0.464,707,1002,0.706,562,1341,1903,371,296,158,526,1021,3124
4 seasons,NA,SAS,NBA,,249,77,5145,774,1587,0.488,1,10,0.1,773,1577,0.49,0.488,502,695,0.722,346,776,1122,198,164,93,347,710,2051
1 season,NA,MIL,NBA,,34,7,602,53,127,0.417,1,7,0.143,52,120,0.433,0.421,43,56,0.768,29,88,117,18,19,5,20,81,150
1 season,NA,NYK,NBA,,33,16,670,88,160,0.55,0,0,NA,88,160,0.55,0.55,43,55,0.782,38,94,132,28,18,7,30,89,219
1 season,NA,LAL,NBA,,25,10,473,44,108,0.407,0,1,0,44,107,0.411,0.407,38,53,0.717,24,75,99,23,15,0,23,72,126
1 season,NA,CLE,NBA,,6,0,39,2,5,0.4,0,0,NA,2,5,0.4,0.4,6,8,0.75,5,3,8,1,2,1,1,4,10
