Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,21,ATL,NBA,SF,1,0,9:00,1,3,0.333,NA,NA,NA,0,0,NA,1,3,0,0,0,NA,2,2
1979-80,25,ATL,NBA,SF,1,1,15:00,0,4,0,0,0,NA,4,5,0.8,1,3,0,2,0,3,5,4
Career,NA,,NBA,,2,1,24,1,7,0.143,0,0,NA,4,5,0.8,2,6,0,2,0,3,7,6
