Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,21,SAS,NBA,SF,26,2,286,5.6,14.7,0.383,3.3,8.4,0.391,2.4,6.4,0.371,2.5,3.3,0.778,0.4,3.8,4.2,3.3,0.5,1.1,2.4,4.4,17.1,NA,102,110
2011-12,22,SAS,NBA,SG,51,2,603,5.7,14.9,0.379,1.6,5.8,0.279,4,9.1,0.443,3.3,4.5,0.75,1.4,5.4,6.8,3.5,0.7,0.2,2.6,3,16.3,NA,97,107
2012-13,23,TOT,NBA,SG-SF,39,2,401,6.5,15.8,0.413,2.6,7.5,0.35,3.9,8.3,0.47,3,3.5,0.857,2.3,6.8,9,5.3,1.9,0.6,3.1,3.1,18.6,NA,107,105
2012-13,23,SAS,NBA,SF,10,0,94,6,13.6,0.44,2.7,6,0.455,3.3,7.6,0.429,3.8,4.9,0.778,1.6,6,7.6,4.9,1.6,1.1,3.8,3.8,18.4,NA,105,103
2012-13,23,HOU,NBA,SG,29,2,307,6.7,16.4,0.406,2.6,8,0.327,4.1,8.5,0.481,2.8,3.1,0.895,2.4,7,9.4,5.4,2,0.5,2.9,2.9,18.7,NA,108,106
2013-14,24,PHI,NBA,SG,80,62,2309,6.5,15,0.431,2.4,7.4,0.328,4.1,7.7,0.53,1.6,2.2,0.726,1.2,5.1,6.3,3.1,1.6,0.6,2.2,3.2,17,NA,102,112
2015-16,26,SAC,NBA,SG,51,15,721,4.5,11.9,0.376,1.5,5.7,0.267,2.9,6.1,0.478,1.5,1.9,0.759,0.9,4.9,5.7,2.7,1.4,0.9,2.8,3.6,11.9,NA,87,111
Career,NA,,NBA,,247,83,4320,6,14.5,0.411,2.2,7,0.321,3.7,7.6,0.495,2,2.7,0.755,1.2,5.1,6.4,3.3,1.4,0.6,2.5,3.3,16.2,NA,100,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SAS,NBA,,87,4,983,5.7,14.7,0.386,2.2,6.6,0.336,3.5,8.2,0.426,3.2,4.2,0.759,1.1,5,6.1,3.6,0.7,0.5,2.6,3.5,16.7,NA,100,107
1 season,NA,PHI,NBA,,80,62,2309,6.5,15,0.431,2.4,7.4,0.328,4.1,7.7,0.53,1.6,2.2,0.726,1.2,5.1,6.3,3.1,1.6,0.6,2.2,3.2,17,NA,102,112
1 season,NA,SAC,NBA,,51,15,721,4.5,11.9,0.376,1.5,5.7,0.267,2.9,6.1,0.478,1.5,1.9,0.759,0.9,4.9,5.7,2.7,1.4,0.9,2.8,3.6,11.9,NA,87,111
1 season,NA,HOU,NBA,,29,2,307,6.7,16.4,0.406,2.6,8,0.327,4.1,8.5,0.481,2.8,3.1,0.895,2.4,7,9.4,5.4,2,0.5,2.9,2.9,18.7,NA,108,106
