,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,21,SAS,NBA,SF,26,286,,25%,73%,2%,,-7.8,-15.4,3,5,16,2,9,4,40,2,6
2011-12,22,SAS,NBA,SG,51,603,,72%,28%,,,+8.5,+0.8,9,13,20,6,21,1,89,2,14
2012-13,23,TOT,NBA,SG-SF,39,401,,48%,46%,5%,,+12.8,+8.0,7,12,13,3,12,0,106,1,5
2012-13,23,SAS,NBA,SF,10,94,,4%,75%,21%,,+20.3,+13.9,2,4,4,1,4,0,22,0,1
2012-13,23,HOU,NBA,SG,29,307,,62%,38%,1%,,+10.4,+7.4,5,8,9,2,8,0,84,1,4
2013-14,24,PHI,NBA,SG,80,2309,1%,74%,25%,1%,,-11.2,-1.3,47,30,97,16,43,4,353,10,39
2015-16,26,SAC,NBA,SG,51,721,,32%,64%,3%,,-4.5,-2.0,7,23,35,4,10,2,98,2,11
Career,,,NBA,,247,4320,,61%,37%,2%,,-4.9,-1.2,73,83,181,31,95,11,686,17,75
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,87,983,,52%,45%,3%,,+4.9,-2.7,14,22,40,9,34,5,151,4,21
1 season,,PHI,NBA,,80,2309,1%,74%,25%,1%,,-11.2,-1.3,47,30,97,16,43,4,353,10,39
1 season,,SAC,NBA,,51,721,,32%,64%,3%,,-4.5,-2.0,7,23,35,4,10,2,98,2,11
1 season,,HOU,NBA,,29,307,,62%,38%,1%,,+10.4,+7.4,5,8,9,2,8,0,84,1,4
