,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2001-02,23,UTA,NBA,42:34,9,16,0,1,9,16,12,13,6,6,10,4,4,2,6,6,22,23.3
2002-03,24,UTA,NBA,30:42,5,8,0,1,5,8,8,11,4,5,9,3,1,2,4,6,18,14.2
2003-04,25,UTA,NBA,35:57,6,10,0,1,6,10,7,10,5,7,12,7,2,2,4,6,14,14.0
2004-05,26,UTA,NBA,33:31,5,8,0,1,5,8,7,14,5,6,9,5,2,1,3,6,12,9.1
2005-06,27,UTA,NBA,40:20,5,9,0,0,5,9,8,10,5,10,14,4,3,4,3,6,16,17.5
2006-07,28,UTA,NBA,29:08,3,6,0,0,3,6,6,6,4,5,8,4,1,1,2,5,8,9.6
2007-08,29,UTA,NBA,28:15,3,6,0,1,3,6,5,9,5,5,7,3,2,1,4,5,9,9.2
2008-09,30,UTA,NBA,24:22,4,8,0,0,4,8,2,4,6,3,7,1,1,1,1,5,8,7.0
2009-10,31,PHO,NBA,17:32,3,3,0,0,3,3,3,6,3,4,6,2,1,2,2,4,6,8.6
2010-11,32,TOT,NBA,21:56,2,3,0,0,2,3,3,4,4,2,4,1,1,1,1,4,4,1.6
2010-11,32,LAC,NBA,21:56,2,3,0,0,2,3,3,4,2,2,3,1,1,1,1,4,4,1.6
2010-11,32,POR,NBA,6:32,1,3,0,0,1,3,0,0,4,0,4,1,0,0,1,3,2,0.7
Career,,,,42:34,9,16,0,1,9,16,12,14,6,10,14,7,4,4,6,6,22,23.3
8 Seasons,,UTA,NBA,42:34,9,16,0,1,9,16,12,14,6,10,14,7,4,4,6,6,22,23.3
1 Season,,PHO,NBA,17:32,3,3,0,0,3,3,3,6,3,4,6,2,1,2,2,4,6,8.6
1 Season,,LAC,NBA,21:56,2,3,0,0,2,3,3,4,2,2,3,1,1,1,1,4,4,1.6
1 Season,,POR,NBA,6:32,1,3,0,0,1,3,0,0,4,0,4,1,0,0,1,3,2,0.7
