Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,ROC,BAA,,36,NA,NA,NA,NA,0.285,NA,NA,0.619,NA,NA,NA,NA
1949-50,29,SYR,NBA,,60,NA,NA,NA,NA,0.333,NA,NA,0.635,NA,NA,NA,NA
1952-53,32,MLH,NBA,SG,7,NA,68,1.6,12.7,0.125,1.1,1.6,0.667,4.8,4.8,7.9,4.2
Career,NA,,TOT,,103,NA,68,1.6,12.7,0.31,1.1,1.6,0.633,4.8,4.8,7.9,4.2
,NA,,NBA,,67,NA,68,1.6,12.7,0.321,1.1,1.6,0.636,4.8,4.8,7.9,4.2
,NA,,BAA,,36,NA,NA,NA,NA,0.285,NA,NA,0.619,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,,60,NA,NA,NA,NA,0.333,NA,NA,0.635,NA,NA,NA,NA
1 season,NA,ROC,BAA,,36,NA,NA,NA,NA,0.285,NA,NA,0.619,NA,NA,NA,NA
1 season,NA,MLH,NBA,,7,NA,68,1.6,12.7,0.125,1.1,1.6,0.667,4.8,4.8,7.9,4.2
