Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,29,SYR,NBA,NA,9,NA,NA,13,37,0.351,5,5,1,NA,13,11,31
Career,NA,,NBA,NA,9,NA,NA,13,37,0.351,5,5,1,NA,13,11,31
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,SYR,NBA,NA,9,NA,NA,13,37,0.351,5,5,1,NA,13,11,31
