Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,24,MEM,NBA,C,82,75,2521,5,9.4,0.53,0,0,0,5,9.4,0.53,3.9,5.4,0.733,2.9,5.8,8.6,2,0.9,1.3,2.3,3.8,13.9
2009-10,25,MEM,NBA,C,69,69,2469,5.5,9.5,0.581,0,0,0,5.5,9.5,0.582,3.7,5.5,0.67,3,6.3,9.3,2.4,1,1.6,2,3.7,14.7
2010-11,26,MEM,NBA,C,81,81,2586,5.1,9.6,0.527,0,0.1,0.429,5,9.5,0.528,3.1,4.1,0.748,2.1,5.8,7.9,2.8,1,1.9,2,3.7,13.2
2011-12,27,MEM,NBA,C,65,65,2370,5.4,11.2,0.482,0,0.2,0.083,5.4,11.1,0.489,3.6,4.8,0.748,1.8,7,8.8,3.1,0.9,1.8,1.8,3.1,14.5
2012-13,28,MEM,NBA,C,80,80,2796,5.5,11.2,0.494,0,0.2,0.071,5.5,11,0.501,3.5,4.1,0.848,2.4,5.6,8,4.1,1,1.8,2,3.3,14.5
2013-14,29,MEM,NBA,C,59,59,1970,6.1,13,0.473,0,0.2,0.182,6.1,12.8,0.477,3.4,4.4,0.768,1.5,6.2,7.7,3.9,1.1,1.4,2,2.7,15.7
2014-15,30,MEM,NBA,C,81,81,2687,7.1,14.4,0.494,0,0.2,0.176,7.1,14.1,0.5,4.7,5.9,0.795,1.5,6.9,8.4,4.1,0.9,1.8,2.4,2.8,18.9
2015-16,31,MEM,NBA,C,52,52,1791,6.6,14.2,0.464,0,0.1,0.667,6.6,14.2,0.463,4.1,4.9,0.829,1.2,6.1,7.3,3.9,1,1.4,2.4,2.8,17.3
2016-17,32,MEM,NBA,C,74,74,2531,7.6,16.5,0.459,1.5,3.8,0.388,6.1,12.7,0.48,4,4.7,0.837,0.9,5.7,6.6,4.8,1,1.4,2.4,2.4,20.6
2017-18,33,MEM,NBA,C,73,73,2408,6.5,15.4,0.42,1.6,4.8,0.341,4.9,10.7,0.456,4.2,5,0.834,1.2,7.7,8.9,4.6,0.8,1.5,2.9,2.8,18.8
2018-19,34,TOT,NBA,C,79,72,2436,5.8,12.9,0.448,1.5,4,0.363,4.3,8.8,0.487,2.8,3.7,0.759,1.2,8.1,9.3,5.2,1.2,1.3,2.3,3.2,15.8
2018-19,34,MEM,NBA,C,53,53,1788,6.1,13.8,0.444,1.5,4.4,0.344,4.6,9.3,0.491,3.1,4,0.756,1.1,8,9.2,5,1.2,1.3,2.4,3,16.8
2018-19,34,TOR,NBA,C,26,19,648,4.8,10.4,0.465,1.3,2.9,0.442,3.6,7.5,0.474,2.2,2.9,0.769,1.3,8.2,9.6,5.6,1.3,1.3,2,3.9,13.2
2019-20,35,TOR,NBA,C,36,35,990,3.6,8.6,0.419,1.9,4.6,0.402,1.7,4,0.44,0.9,1.3,0.722,1.1,7.2,8.3,4.5,1,1.2,1.6,3.7,10
Career,NA,,NBA,,831,816,27555,5.9,12.3,0.482,0.5,1.4,0.356,5.4,10.9,0.497,3.6,4.7,0.777,1.8,6.5,8.3,3.7,1,1.6,2.2,3.2,15.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,MEM,NBA,,769,762,25917,6,12.5,0.484,0.4,1.2,0.344,5.6,11.3,0.499,3.8,4.8,0.777,1.8,6.4,8.3,3.7,1,1.6,2.2,3.1,16.2
2 seasons,NA,TOR,NBA,,62,54,1638,4.1,9.3,0.44,1.6,3.9,0.413,2.5,5.4,0.459,1.5,1.9,0.75,1.2,7.6,8.8,4.9,1.1,1.2,1.7,3.8,11.3
