,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,24,MEM,NBA,C,82,2521,,,,,100%,-6.8,-2.9,44,55,146,27,170,36,335,46,48
2009-10,25,MEM,NBA,C,69,2469,,,,7%,93%,+2.1,+9.5,46,32,148,33,162,44,378,42,40
2010-11,26,MEM,NBA,C,81,2586,,,,1%,100%,+2.2,-0.9,55,44,133,30,128,18,435,45,56
2011-12,27,MEM,NBA,C,65,2370,,,,1%,99%,+5.3,+11.6,49,38,103,24,134,10,460,25,41
2012-13,28,MEM,NBA,C,80,2796,,,,,100%,+8.0,+10.9,66,42,114,32,132,12,704,26,30
2013-14,29,MEM,NBA,C,59,1970,,,,,100%,+0.7,-2.8,41,36,74,23,101,9,480,29,27
2014-15,30,MEM,NBA,C,81,2687,,,,,100%,+3.6,+0.7,65,58,98,30,191,11,687,49,51
2015-16,31,MEM,NBA,C,52,1791,,,,,100%,-0.1,+4.1,39,47,63,22,93,7,449,21,25
2016-17,32,MEM,NBA,C,74,2531,,,,,100%,+1.8,+2.9,67,57,84,25,132,4,805,32,23
2017-18,33,MEM,NBA,C,73,2408,,,,,100%,-6.6,-0.2,78,51,82,26,120,3,738,28,45
2018-19,34,TOT,NBA,C,79,2436,,,,,100%,+3.1,+1.9,71,42,116,27,94,38,840,26,36
2018-19,34,MEM,NBA,C,53,1788,,,,,100%,-1.2,+2.4,50,37,78,20,71,23,587,21,27
2018-19,34,TOR,NBA,C,26,648,,,,,100%,+14.2,+9.9,21,5,38,7,23,15,253,5,9
2019-20,35,TOR,NBA,C,36,990,,,,9%,91%,+11.0,+6.0,22,6,53,9,13,7,300,4,6
Career,,,NBA,,831,27555,,,,1%,99%,+1.7,+3.4,643,508,1214,308,1470,199,6611,373,428
,,,,,,,,,,,,,,,,,,,,,,
11 seasons,,MEM,NBA,,769,25917,,,,1%,99%,+1.0,+3.4,600,497,1123,292,1434,177,6058,364,413
2 seasons,,TOR,NBA,,62,1638,,,,5%,95%,+12.3,+7.6,43,11,91,16,36,22,553,9,15
