,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,26,MEM,NBA,C,13,519,,,,1%,99%,+2.6,+15.5,6,13,17,3,31,3,70,6,9
2011-12,27,MEM,NBA,C,7,261,,,,1%,99%,+4.4,+17.7,4,7,11,2,15,3,47,3,4
2012-13,28,MEM,NBA,C,15,609,,,,,100%,+5.1,+23.0,8,6,24,3,27,2,109,8,11
2013-14,29,MEM,NBA,C,7,299,,,,,100%,-6.4,-6.4,2,5,13,4,14,2,65,3,8
2014-15,30,MEM,NBA,C,11,416,,,,,100%,-1.8,-7.5,4,5,16,4,32,4,111,2,10
2016-17,32,MEM,NBA,C,6,240,,,,,100%,-7.6,+11.2,7,5,12,2,16,1,62,4,2
2018-19,34,TOR,NBA,C,24,735,,,,,100%,+4.8,-2.2,9,6,44,5,15,7,177,0,5
Career,,,NBA,,83,3079,,,,,100%,+1.5,+7.4,40,47,137,23,150,22,641,26,49
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MEM,NBA,,59,2344,,,,,100%,+0.5,+10.4,31,41,93,18,135,15,464,26,44
1 season,,TOR,NBA,,24,735,,,,,100%,+4.8,-2.2,9,6,44,5,15,7,177,0,5
