,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2008-09,24,MEM,NBA,C,82,2521,.530,5.8,.998,.436,.371,.088,.104,.002,.530,.667,.433,.362,.449,.000,.497,.067,39,,.000,,0,0
2009-10,25,MEM,NBA,C,69,2469,.581,4.8,.998,.516,.312,.114,.057,.002,.582,.702,.493,.419,.297,.000,.630,.097,60,,.000,,0,0
2010-11,26,MEM,NBA,C,81,2586,.527,7.1,.990,.331,.444,.123,.091,.010,.528,.729,.433,.400,.429,.429,.612,.051,34,1.000,.000,,4,0
2011-12,27,MEM,NBA,C,65,2370,.482,9.6,.984,.212,.357,.266,.149,.016,.489,.701,.470,.406,.382,.083,.683,.039,28,1.000,.083,.000,4,0
2012-13,28,MEM,NBA,C,80,2796,.494,10.0,.984,.221,.311,.247,.205,.016,.501,.651,.437,.451,.494,.071,.654,.038,33,1.000,.000,,2,0
2013-14,29,MEM,NBA,C,59,1970,.473,10.6,.985,.188,.300,.269,.228,.015,.477,.739,.432,.440,.364,.182,.695,.032,22,.500,.000,,5,1
2014-15,30,MEM,NBA,C,81,2687,.494,10.1,.984,.239,.283,.221,.242,.016,.500,.699,.469,.430,.402,.176,.628,.054,56,.667,.000,,3,0
2015-16,31,MEM,NBA,C,52,1791,.464,10.2,.996,.164,.328,.240,.263,.004,.463,.595,.448,.424,.435,.667,.690,.031,19,1.000,.333,.000,0,0
2016-17,32,MEM,NBA,C,74,2531,.459,13.9,.769,.129,.255,.196,.189,.231,.480,.673,.480,.441,.388,.388,.570,.022,23,.981,.019,.400,2,0
2017-18,33,MEM,NBA,C,73,2408,.420,14.3,.690,.159,.207,.185,.139,.310,.456,.665,.346,.366,.500,.341,.662,.035,34,.972,.022,.429,3,0
2018-19,34,TOT,NBA,C,79,2436,.448,14.3,.686,.156,.248,.163,.118,.314,.487,.654,.468,.373,.466,.363,.715,.031,23,.990,.026,.286,0,0
2018-19,34,MEM,NBA,C,53,1788,.444,14.5,.676,.154,.243,.160,.120,.324,.491,.676,.452,.385,.476,.344,.705,.035,20,1.000,.032,.286,0,0
2018-19,34,TOR,NBA,C,26,648,.465,13.5,.722,.166,.267,.176,.112,.278,.474,.581,.520,.333,.429,.442,.750,.016,3,.957,.000,,0,0
2019-20,35,TOR,NBA,C,36,990,.419,17.3,.462,.136,.174,.102,.051,.538,.440,.625,.512,.250,.083,.402,.646,.034,7,1.000,.094,.500,0,0
Career,,,NBA,,831,27555,.482,10.7,.888,.233,.298,.193,.164,.112,.497,.683,.448,.414,.421,.356,.636,.043,378,.979,.031,.394,23,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 seasons,,MEM,NBA,,769,25917,.484,10.5,.903,.237,.302,.195,.168,.097,.499,.685,.446,.418,.423,.344,.634,.044,368,.977,.024,.333,23,1
2 seasons,,TOR,NBA,,62,1638,.440,15.6,.577,.149,.215,.135,.078,.423,.459,.603,.516,.298,.303,.413,.705,.026,10,.986,.067,.500,0,0
