Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,28,TOT,NBA,C,64,NA,NA,0.484,0.715,NA,NA,NA,NA,NA,6.7,1.8,8.5,NA
1949-50,28,TRI,NBA,C,46,NA,NA,0.472,0.698,NA,NA,NA,NA,NA,4,1.3,5.2,NA
1949-50,28,WSC,NBA,C,18,NA,NA,0.513,0.751,NA,NA,NA,NA,NA,2.8,0.5,3.3,NA
1950-51,29,TOT,NBA,C,67,NA,NA,0.464,0.643,NA,NA,NA,NA,NA,3.1,1.8,4.9,NA
1950-51,29,WSC,NBA,C,16,NA,NA,0.441,0.732,NA,NA,NA,NA,NA,0.6,0.3,0.9,NA
1950-51,29,BLB,NBA,C,2,NA,NA,0.29,0.6,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
1950-51,29,FTW,NBA,C,49,NA,NA,0.481,0.611,NA,NA,NA,NA,NA,2.6,1.5,4.1,NA
1951-52,30,TOT,NBA,C,64,1789,20,0.468,0.657,NA,NA,NA,NA,NA,4.1,1.7,5.8,0.156
1951-52,30,FTW,NBA,C,7,63,15,0.444,0.8,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.126
1951-52,30,MLH,NBA,C,57,1726,20.1,0.469,0.653,NA,NA,NA,NA,NA,4,1.6,5.6,0.157
1952-53,31,MLH,NBA,C,24,384,17.3,0.52,1.046,NA,NA,NA,NA,NA,1.1,0.6,1.7,0.218
Career,NA,,NBA,,219,2173,19.5,0.475,0.692,NA,NA,NA,NA,NA,15,5.9,20.9,0.167
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"TRI,MLH",NBA,,127,2110,19.6,0.474,0.7,NA,NA,NA,NA,NA,9.1,3.5,12.6,0.168
2 seasons,NA,FTW,NBA,,56,63,15,0.478,0.622,NA,NA,NA,NA,NA,2.7,1.6,4.3,0.126
2 seasons,NA,WSC,NBA,,34,NA,NA,0.485,0.744,NA,NA,NA,NA,NA,3.3,0.9,4.2,NA
1 season,NA,BLB,NBA,,2,NA,NA,0.29,0.6,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
