Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,TOT,NBA,C,64,NA,NA,NA,NA,0.373,NA,NA,0.737,NA,NA,NA,NA
1949-50,28,TRI,NBA,C,46,NA,NA,NA,NA,0.366,NA,NA,0.717,NA,NA,NA,NA
1949-50,28,WSC,NBA,C,18,NA,NA,NA,NA,0.391,NA,NA,0.777,NA,NA,NA,NA
1950-51,29,TOT,NBA,C,67,NA,NA,NA,NA,0.338,NA,NA,0.799,NA,NA,NA,NA
1950-51,29,WSC,NBA,C,16,NA,NA,NA,NA,0.291,NA,NA,0.796,NA,NA,NA,NA
1950-51,29,BLB,NBA,C,2,NA,NA,NA,NA,0.2,NA,NA,0.556,NA,NA,NA,NA
1950-51,29,FTW,NBA,C,49,NA,NA,NA,NA,0.362,NA,NA,0.811,NA,NA,NA,NA
1951-52,30,TOT,NBA,C,64,NA,1789,4.5,12.8,0.349,6.5,8.4,0.773,8.8,2.5,4.4,15.4
1951-52,30,FTW,NBA,C,7,NA,63,2.9,11.4,0.25,8,9.1,0.875,11.4,2.9,10.9,13.7
1951-52,30,MLH,NBA,C,57,NA,1726,4.5,12.8,0.352,6.4,8.4,0.769,8.7,2.5,4.2,15.5
1952-53,31,MLH,NBA,C,24,NA,384,3.2,8.2,0.391,6,8.5,0.703,8.3,2,6.4,12.4
Career,NA,,NBA,,219,NA,2173,4.2,12,0.357,6.4,8.4,0.761,8.7,2.4,4.7,14.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"TRI,MLH",NBA,,127,NA,2110,4.3,12,0.36,6.4,8.4,0.741,8.6,2.4,4.6,14.9
2 seasons,NA,FTW,NBA,,56,NA,63,2.9,11.4,0.356,8,9.1,0.815,11.4,2.9,10.9,13.7
2 seasons,NA,WSC,NBA,,34,NA,NA,NA,NA,0.352,NA,NA,0.784,NA,NA,NA,NA
1 season,NA,BLB,NBA,,2,NA,NA,NA,NA,0.2,NA,NA,0.556,NA,NA,NA,NA
