Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28,TOT,NBA,C,64,NA,NA,242,648,0.373,341,463,0.737,NA,91,246,825
1949-50,28,TRI,NBA,C,46,NA,NA,165,451,0.366,226,315,0.717,NA,73,180,556
1949-50,28,WSC,NBA,C,18,NA,NA,77,197,0.391,115,148,0.777,NA,18,66,269
1950-51,29,TOT,NBA,C,67,NA,NA,162,479,0.338,246,308,0.799,404,62,255,570
1950-51,29,WSC,NBA,C,16,NA,NA,37,127,0.291,74,93,0.796,106,22,60,148
1950-51,29,BLB,NBA,C,2,NA,NA,3,15,0.2,5,9,0.556,3,3,5,11
1950-51,29,FTW,NBA,C,49,NA,NA,122,337,0.362,167,206,0.811,295,37,190,411
1951-52,30,TOT,NBA,C,64,NA,1789,222,636,0.349,323,418,0.773,435,123,218,767
1951-52,30,FTW,NBA,C,7,NA,63,5,20,0.25,14,16,0.875,20,5,19,24
1951-52,30,MLH,NBA,C,57,NA,1726,217,616,0.352,309,402,0.769,415,118,199,743
1952-53,31,MLH,NBA,C,24,NA,384,34,87,0.391,64,91,0.703,89,21,68,132
Career,NA,,NBA,,219,NA,2173,660,1850,0.357,974,1280,0.761,928,297,787,2294
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"TRI,MLH",NBA,,127,NA,2110,416,1154,0.36,599,808,0.741,504,212,447,1431
2 seasons,NA,FTW,NBA,,56,NA,63,127,357,0.356,181,222,0.815,315,42,209,435
2 seasons,NA,WSC,NBA,,34,NA,NA,114,324,0.352,189,241,0.784,106,40,126,417
1 season,NA,BLB,NBA,,2,NA,NA,3,15,0.2,5,9,0.556,3,3,5,11
