,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,22,WAS,NBA,SF,70,2044,,3%,91%,6%,,-7.1,-2.3,49,35,73,18,44,0,241,12,45
2004-05,23,WAS,NBA,SF,54,1560,,24%,73%,3%,,-2.3,-3.3,30,13,40,13,45,0,207,9,22
2005-06,24,WAS,NBA,SG,21,516,,75%,25%,,,+0.5,-1.8,11,7,16,1,15,0,62,5,11
2006-07,25,WAS,NBA,SF,81,1626,,12%,84%,4%,,-5.3,-7.6,24,13,91,6,34,11,184,6,14
2007-08,26,DET,NBA,SF,82,1287,,11%,88%,,,+5.2,-5.1,19,6,73,9,24,4,132,6,20
2008-09,27,NJN,NBA,SF,74,1832,,,59%,41%,,+0.1,+5.3,20,15,85,7,19,11,124,5,14
2009-10,28,NJN,NBA,SF,45,1033,,,86%,14%,,-8.8,+1.9,15,4,59,2,6,4,87,0,8
Career,,,NBA,,427,9898,,12%,77%,11%,,-2.9,-1.8,168,93,437,56,187,30,1037,43,134
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,226,5746,,18%,78%,4%,,-4.6,-4.0,114,68,220,38,138,11,694,32,92
2 seasons,,NJN,NBA,,119,2865,,,68%,31%,,-3.1,+4.1,35,19,144,9,25,15,211,5,22
1 season,,DET,NBA,,82,1287,,11%,88%,,,+5.2,-5.1,19,6,73,9,24,4,132,6,20
