Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2003-04,22,WAS,NBA,SF,70,42,2044,7.1,17.7,0.4,1,3.3,0.305,6.1,14.4,0.422,2,2.5,0.786,1.8,4.9,6.7,2.7,1.8,0.3,2.8,4,17.1,NA,92,107
2004-05,23,WAS,NBA,SF,54,22,1560,6.8,17.5,0.389,1.4,4.1,0.341,5.4,13.4,0.403,3.3,3.9,0.839,1.4,6.1,7.5,3,1.6,0.3,2,3.5,18.2,NA,101,109
2005-06,24,WAS,NBA,SG,21,13,516,7.8,18.4,0.421,1.7,4.7,0.362,6,13.7,0.441,2.5,3,0.833,1.9,5.7,7.7,2.7,1.6,0.1,2.2,3.8,19.8,NA,103,109
2006-07,25,WAS,NBA,SF,81,17,1626,7,17.1,0.41,2.1,5.7,0.361,5,11.4,0.435,2.2,2.6,0.845,1.3,5.3,6.6,2.5,1.5,0.4,1.8,5,18.4,NA,104,112
2007-08,26,DET,NBA,SF,82,1,1287,9.3,21.5,0.431,3.1,8.3,0.376,6.2,13.2,0.465,1.9,2.6,0.75,1.5,6.1,7.6,2.6,2,0.3,2,5.9,23.6,NA,105,104
2008-09,27,NJN,NBA,SF,74,1,1832,7.5,16.8,0.445,2.7,7.1,0.385,4.8,9.7,0.489,1,1.5,0.692,0.8,7,7.8,1.6,1.5,0.2,1.4,4.7,18.8,NA,105,112
2009-10,28,NJN,NBA,SF,45,19,1033,7,16.7,0.421,3.1,9.1,0.335,4,7.6,0.523,0.7,0.9,0.778,0.5,5,5.5,2,1.5,0.5,1.4,4.6,17.8,NA,102,112
Career,NA,,NBA,,427,115,9898,7.4,17.8,0.415,2.1,5.8,0.356,5.3,12,0.444,1.9,2.4,0.798,1.3,5.8,7,2.4,1.7,0.3,2,4.5,18.8,NA,101,109
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WAS,NBA,,226,94,5746,7,17.5,0.402,1.5,4.3,0.341,5.6,13.2,0.422,2.4,3,0.824,1.6,5.4,7,2.7,1.7,0.3,2.2,4.1,18,NA,99,109
2 seasons,NA,NJN,NBA,,119,20,2865,7.3,16.8,0.436,2.9,7.8,0.364,4.5,8.9,0.5,0.9,1.3,0.714,0.7,6.3,6.9,1.7,1.5,0.3,1.4,4.7,18.4,NA,104,112
1 season,NA,DET,NBA,,82,1,1287,9.3,21.5,0.431,3.1,8.3,0.376,6.2,13.2,0.465,1.9,2.6,0.75,1.5,6.1,7.6,2.6,2,0.3,2,5.9,23.6,NA,105,104
