,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,TOT,NBA,,11,,0,,,,7,9,,,,,,,,,24,
1980-81,22,DEN,NBA,,7,,0,,,,7,9,,,,,,,,,17,
1980-81,22,UTA,NBA,,11,,0,,,,4,8,,,,,,,,,24,
1981-82,23,UTA,NBA,,9,,0,,,,11,14,,,,,,,,,19,
1982-83,24,CLE,NBA,,9,15,0,1,9,14,5,9,4,4,6,5,2,0,4,5,22,14.3
Career,,,,,11,,0,,,,11,14,,,,,,,,,24,
2 Seasons,,UTA,NBA,,11,,0,,,,11,14,,,,,,,,,24,
1 Season,,DEN,NBA,,7,,0,,,,7,9,,,,,,,,,17,
1 Season,,CLE,NBA,,9,15,0,1,9,14,5,9,4,4,6,5,2,0,4,5,22,14.3
