Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Gerard King,,2.3,0.5,0.2
Dorie Murrey,94.4,2.2,0.5,0.2
Stan McKenzie,91.0,2.4,0.6,0.1
Sidney Green,89.0,2.5,0.6,0.3
Ryan Kelly,87.0,2.2,0.7,0.1
Tracy Murray,87.0,2.2,0.5,0.5
Kevin Séraphin,85.9,2.3,0.2,0.1
Jared Jeffries,85.8,2.6,0.6,0.3
Dave Lattin,85.8,2,0.6,0.2
Bob Quick,85.1,2.6,0.6,0.3
J.J. Anderson,83.9,2.3,0.2,0.1
